AGS,mun_name,share_alg2_sgb2,share_bg_single_parent,share_bg_5plus,share_bg_with_children,share_sgb2_with_housing_costs,unemp_count,share_longterm_unemp,unemp_u25_per_1000,unemp_55plus_per_1000,income_tax_per_capita,purchasing_power,trade_tax_per_capita,tax_revenue_total,pop_total,pop_female,pop_male,pop_corrected,share_age_0_3,share_age_3_6,share_age_6_18,share_age_18_25,share_age_25_30,share_age_30_50,share_age_50_65,share_age_65_75,share_age_65plus,share_age_75plus,natural_pop_change,migration_balance,working_age_15_65_count,old_age_dependency,youth_dependency,young_old_ratio,households_total,share_single_households,share_households_with_children,share_hh_income_high,share_hh_income_medium,share_hh_income_low,students_total_per_1000,students_18_25_per_1000,students_fh_per_1000,gp_general_per_1000,gp_primary_per_1000,internists_per_1000,pediatricians_per_1000_children,doctors_total_per_1000,share_bb_1000mbit,share_bb_100mbit,share_bb_50mbit,share_4g,dist_supermarket_m,dist_pharmacy_m,dist_gp_m,dist_public_transport_m,dist_primary_school_m,pop_density_per_km2,employment_density_per_km2,share_alg2_sgb2_year,share_bg_single_parent_year,share_bg_5plus_year,share_bg_with_children_year,share_sgb2_with_housing_costs_year,unemp_count_year,share_longterm_unemp_year,unemp_u25_per_1000_year,unemp_55plus_per_1000_year,income_tax_per_capita_year,purchasing_power_year,trade_tax_per_capita_year,tax_revenue_total_year,pop_total_year,pop_female_year,pop_male_year,pop_corrected_year,share_age_0_3_year,share_age_3_6_year,share_age_6_18_year,share_age_18_25_year,share_age_25_30_year,share_age_30_50_year,share_age_50_65_year,share_age_65_75_year,share_age_65plus_year,share_age_75plus_year,natural_pop_change_year,migration_balance_year,working_age_15_65_count_year,old_age_dependency_year,youth_dependency_year,young_old_ratio_year,households_total_year,share_single_households_year,share_households_with_children_year,share_hh_income_high_year,share_hh_income_medium_year,share_hh_income_low_year,students_total_per_1000_year,students_18_25_per_1000_year,students_fh_per_1000_year,gp_general_per_1000_year,gp_primary_per_1000_year,internists_per_1000_year,pediatricians_per_1000_children_year,doctors_total_per_1000_year,share_bb_1000mbit_year,share_bb_100mbit_year,share_bb_50mbit_year,share_4g_year,dist_supermarket_m_year,dist_pharmacy_m_year,dist_gp_m_year,dist_public_transport_m_year,dist_primary_school_m_year,pop_density_per_km2_year,employment_density_per_km2_year
09275134,Neuhaus a.Inn,37.86,43.59,5.13,43.59,40.75,62,17.74,1.12,3.12,572.41,30337.76,539.17,1246.22,3453,1760,1693,3453,2.81,2.78,9.47,5.68,5.68,23.95,23.4,13.64,26.24,12.6,-12.6,19.11,2100,43.14,21.29,43.84,2.24,39.14,29.23,31.3,43.75,24.95,0,0,0,8.79,8.79,0,0,8.79,7.95,93.45,97.46,99.68,1509.41,1963.26,1594.84,380.66,1989.61,111.14,141.45,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275135,Neukirchen vorm Wald,40.71,61.54,0,26.92,34.81,38,18.42,1.01,3.18,600.4,26685.82,401.38,1088.54,2995,1523,1472,2995,3.54,2.7,10.95,7.41,6.31,26.58,24.27,12.32,18.23,5.91,3.02,0,2008,27.19,21.96,59.11,2.28,32.67,36.09,22.95,49.32,27.74,0,0,0,0,10.05,0,0,10.05,19.08,95.5,97.96,100,1164.53,3686.28,1173.73,822.41,1021.01,123.25,149.75,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275137,"Obernzell, M",39.11,53.12,9.38,37.5,38.17,88,18.18,1.88,4.51,630.84,29072.6,730.67,1518.34,3608,1798,1810,3608,2.52,2.49,11.06,7.62,4.99,24.81,23.7,13.47,22.81,9.34,-8.41,-19.68,2302,35.75,20.98,58.31,2.12,41.96,29.64,33.69,47.36,18.96,0,0,0,8.14,8.14,0,0,8.14,71.71,97.05,98.05,99.82,1737.69,2024.83,1689.34,662.68,1802.84,198.13,290.39,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275138,"Ortenburg, M",44.46,56.25,4.69,31.25,31.34,108,17.59,1.47,3.28,576.01,30343.06,1051.89,1696.94,7388,3704,3684,7388,2.69,3.07,11.84,6.43,4.94,25.16,22.83,12.06,23.02,10.96,-4.25,14.08,4592,37.04,23.85,57.88,2.4,31.75,36.37,32.11,45.22,22.67,0,0,0,4.11,4.11,0,28.06,9.59,37.86,87.44,94.82,100,1906.55,2396.66,2104.69,888.77,1775.56,121.63,162.94,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275141,"Pocking, St",39.53,41.81,15.16,47.19,33.97,444,24.77,2.7,4.78,507.97,28752.91,483.98,1114.13,16278,8306,7972,16278,2.38,2.93,11.64,6.73,4.33,24.68,21.74,14.02,25.57,11.56,-4.58,12.29,9815,42.41,23.43,59.15,2.23,37.56,31.61,27.29,47.83,24.87,0,0,0,4.95,6.8,0,12.72,17.31,70.29,94.56,96.31,99.99,706.08,1707.64,917.64,598.16,1261.77,236.39,306.91,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275143,"Rotthalmünster, M",41.56,57.35,5.88,29.41,35.43,78,29.49,1.99,2.89,643.08,28567.81,480.65,1296.11,4644,2413,2231,4644,2.33,2.91,9.26,6.72,4.76,24.12,23.36,14.06,26.55,12.49,-10.48,0.86,2829,43.58,20.57,41.98,2.11,40.62,30.26,30.8,45.48,23.72,0,0,0,6.41,6.41,0,0,6.41,14.99,94.92,97.69,100,1435.87,1808.82,1460.53,900.58,1663.51,104.24,161.23,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275144,Ruderting,34.16,73.33,0,26.67,44.07,29,10.34,0.68,2.12,744.1,29430.99,632.71,1441.35,3031,1552,1479,3031,2.77,2.57,10.43,6.73,5.15,23.59,26.95,12.7,21.81,9.11,4.6,-5.28,1984,33.32,19.46,55.16,2.15,38.11,31.65,33.57,48.62,17.81,0,0,0,9.85,9.85,0,0,9.85,2.71,95.53,97.07,100,955.52,1025.57,960.64,568.12,925.69,233.87,294.91,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275145,"Ruhstorf a.d.Rott, M",40.56,50,7.61,43.48,35.63,141,21.28,2.31,4.25,643.54,29257.37,524.25,1346.29,7043,3526,3517,7043,2.74,2.77,10.68,6.62,5.01,23.84,23.27,13.23,25.07,11.84,-2.13,5.82,4321,40.87,22.12,55.69,2.22,36.63,34.76,27.44,46.92,25.64,0,0,0,4.26,4.26,0,0,4.26,62.2,90.64,95.03,99.86,1457.66,2110.74,1215.21,1163.33,1902.17,136.86,190.36,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275146,Salzweg,39.9,60.87,5.43,31.52,36.61,104,19.23,1.09,3.75,683.57,29062.28,621.97,1393.27,6521,3285,3236,6521,2.78,2.48,9.92,6.32,5.7,23.54,25.01,12.61,24.24,11.64,-4.14,5.83,4088,38.67,20.84,41.86,2.16,37.72,30.33,34.41,44.65,20.95,0,0,0,4.6,4.6,4.6,35.97,9.21,55.88,94.72,98.43,99.97,1290.01,1432.36,765.05,601.99,937.16,204.16,275.23,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275148,Sonnen,34.87,0,16.67,66.67,38.93,20,15,1.41,3.08,615.65,26880.12,285.96,989.39,1426,702,724,1426,2.31,3.23,12.76,6.66,5.47,24.68,26.93,9.61,17.95,8.35,-9.76,-2.1,956,26.78,22.38,53.44,2.55,28.26,40.97,29.7,47.23,23.08,0,0,0,20.91,20.91,0,0,20.91,28.24,96.56,98.28,97.52,1613.46,5831.27,1603.08,1627.74,1580.69,86.53,98.48,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275149,Tettenweis,37.91,66.67,19.05,28.57,38.55,32,37.5,1.06,2.66,568.04,29437.65,411.99,1107.6,1856,921,935,1856,2.75,1.94,10.02,7.54,4.74,23.81,23.6,13.85,25.59,11.75,-7.09,10.24,1157,41.05,19.36,59.15,2.46,29.22,38.25,30.54,49.27,20.19,0,0,0,16.36,16.36,0,0,16.36,14.48,92.23,97.59,100,3123.94,4760.89,1262.01,3903.9,1302.56,64.67,75.68,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275150,Thyrnau,44,59.46,10.81,35.14,25.84,45,13.33,1.02,1.97,753.06,30952.73,509.36,1423.31,4217,2087,2130,4217,2.37,2.56,11,6.57,5.67,24.95,24.28,12,22.6,10.6,-4.57,13.99,2709,35.18,20.49,57.98,2.29,32.68,33.5,34.2,47.34,18.46,0,0,0,0,0,0,0,7.21,56.54,89.89,96.37,99.11,1084.7,5022.98,2485.99,599.99,2052.26,125.02,183.28,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275151,Tiefenbach,38.74,52.63,1.75,38.6,36.6,82,18.29,1.42,3.07,704.76,29520.18,645.49,1450.22,6448,3247,3201,6448,3.15,2.76,10.05,6.36,5.44,25.48,24.71,13.04,22.05,9.01,0.47,6.36,4150,34.27,21.11,44.25,2.25,32.1,33.53,30.5,46.41,23.08,0,0,0,4.67,9.33,0,0,9.33,48.9,87.74,96.2,99.97,1308.9,2082.67,1396.36,721.83,1652.32,129.71,161.42,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275152,"Tittling, M",39.75,42.37,6.78,38.98,32.04,85,11.76,3.12,3.87,582.25,27264.71,495.68,1227.36,4102,2069,2033,4102,2.29,2.51,10.56,6.66,5.51,23.67,24.43,12.55,24.38,11.82,-7.74,3.66,2584,38.7,20.05,55.09,2.16,40.11,30.05,32.53,44.11,23.37,0,0,0,7.26,7.26,0,0,7.26,3.79,91.97,96.87,99.95,651.88,873.63,713.72,463.02,1042.92,197.4,284.84,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275153,"Untergriesbach, M",36.66,58.54,4.88,34.15,38.63,63,19.05,0.95,2.37,589.18,27948.1,472.89,1151.88,6074,3079,2995,6074,2.78,2.62,11.36,7.62,5.37,23.39,24.43,12.73,22.42,9.7,-3.12,-2.14,3862,35.27,22.01,58.56,2.46,27.89,39.96,29.35,47,23.64,0,0,0,4.93,4.93,0,0,4.93,43.6,85.12,90.13,89.33,1614.88,2759.49,2615.47,1350.12,2141.37,82.57,100.1,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275154,"Vilshofen an der Donau, St",38.31,48.64,11.31,38.24,37.22,492,23.58,2.46,4.68,563.27,28716.31,896.93,1552,18021,9035,8986,18021,2.77,3.17,11.25,7.16,5.74,24.95,22.62,12.17,22.34,10.16,-1.45,7.77,11434,35.2,22.41,60.47,2.14,40.05,29.25,28.12,48.05,23.83,0,0,0,4.46,5.58,1.67,11.5,15.62,68.41,91.49,94.38,99.97,1329.67,2208.3,1713.46,847.99,1173.09,208.84,283.45,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275156,"Wegscheid, M",36.98,44.74,7.89,50,36.54,54,16.67,0.89,2.1,590.2,27591.82,597.84,1292.03,5389,2666,2723,5389,3.06,2.86,10.89,7.79,5.77,23.88,23.75,12.06,21.99,9.93,-3.35,2.97,3440,34.45,22.21,58.9,2.38,31.2,37.51,28.73,48.19,23.08,0,0,0,5.58,5.58,5.58,0,16.75,18.26,65.41,77.67,96.2,1989.84,3187.27,3027.65,1967.15,3253.18,66.83,87.23,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275159,"Windorf, M",46.39,65.38,0,23.08,32.72,50,18,1.3,2.14,554.6,28221.08,588.07,1250.89,4971,2505,2466,4971,2.68,2.98,10.94,6.76,4.53,26.57,23.94,12.17,21.61,9.43,-3.27,16.9,3197,33.59,21.9,55.94,2.29,35.42,35.51,29.02,46.8,24.18,0,0,0,0,6.13,0,0,6.13,18.4,88.46,95.84,100,1344.51,4218.38,2515.76,2457.74,1686.96,87.36,108.21,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09275160,Witzmannsberg,47.81,57.14,0,28.57,27.8,20,20,0.72,2.96,580.42,27836.66,263.61,921.77,1538,778,760,1538,2.6,3.51,10.73,6.24,6.31,24.45,25.49,12.61,20.68,8.06,0.66,16.91,1003,31.7,21.64,44.6,2.4,27.61,39.78,24.8,48.52,26.68,0,0,0,0,0,0,0,0,36.38,90.38,96.08,100,1705.44,3220.2,3063.11,2827.05,1798.48,82.07,91.68,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276111,Achslach,51.39,50,0,0,24.16,9,11.11,3.53,1.29,569.29,26576.15,524.86,1147.57,990,475,515,990,3.23,3.64,10.61,6.46,4.85,27.98,22.42,12.83,20.81,7.98,3.04,10.1,632,32.59,24.05,46.75,2.44,29.38,37.53,25.43,49.14,25.43,0,0,0,0,0,0,0,0,97.4,99.22,99.22,100,1266.48,5102.29,4423.45,4617.75,3543.27,32.96,37.18,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276113,Arnbruck,40.67,42.86,7.14,42.86,36.71,31,19.35,1.68,3.08,552.36,26903.22,528.26,1240.04,2030,1005,1025,2030,3,2.86,9.9,6.45,4.78,25.27,24.68,14.38,23.05,8.67,0,14.78,1290,36.28,21.09,48.69,2.18,34.33,33.05,21.78,49.36,28.86,0,0,0,15.05,15.05,0,0,15.05,30.16,97.77,97.77,100,840.8,3399.32,1173.33,1119.04,1210.19,53.6,64.96,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276115,Bayerisch Eisenstein,44.31,66.67,8.33,16.67,34.16,21,38.1,1.59,6.36,445.04,26531.53,360.94,1139.49,983,497,486,983,1.53,2.64,10.58,4.68,3.66,20.96,25.84,15.06,30.11,15.06,-1.01,5.09,559,52.95,22.9,31.46,2.05,40,24.38,24.17,46.46,29.38,0,0,0,0,0,0,0,0,18.2,97.8,98.2,98.8,9241.98,9314.6,1818.16,1509.47,8585.87,20.77,26.14,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276116,Bischofsmais,40.68,50,3.85,42.31,32.71,57,10.53,2.26,3.66,580.89,27552.26,205.89,938.39,3350,1628,1722,3350,3.64,2.96,10.87,6.54,5.37,24.39,23.4,13.73,22.84,9.1,-2.12,10.45,2091,36.59,23.63,55.8,2.24,33.4,33.27,34.4,42.64,22.96,0,0,0,9.07,9.07,0,0,9.07,46.63,95.36,96.73,100,1556.38,1566.51,1546.62,824.55,1595.54,72.39,90.45,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276117,"Bodenmais, M",46.76,43.28,13.43,40.3,24.88,104,22.12,2.14,6.37,471.6,27081.48,966.1,1672.41,3673,1890,1783,3673,2.4,2.26,9.72,5.39,5.04,23.96,24.31,14.78,26.93,12.14,-12.03,10.89,2238,44.19,19.93,45.78,2.05,43.5,25.32,29.34,46.12,24.54,0,0,0,8.2,8.2,0,0,8.2,8.37,95.23,96.16,100,567.39,863.9,613.35,584.64,909.03,81.1,120.71,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276118,Böbrach,54.89,82.61,0,13.04,24.12,36,19.44,3.36,4.04,541.58,26351.9,203.37,853.34,1581,773,808,1581,2.53,2.72,9.55,7.15,6.7,21.63,24.98,14.48,24.73,10.25,-3.82,9.49,992,39.42,19.96,42.86,2.19,34.85,29.46,22.68,48.55,28.77,0,0,0,0,0,0,0,0,70.38,97.18,98.45,100,912.09,3672.46,888.49,3296,1071.8,57.39,63.27,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276120,Drachselsried,43.05,66.67,5.56,11.11,37.94,36,8.33,1.95,3.23,534.2,27935.39,350.3,1007.68,2372,1215,1157,2372,2.45,2.91,10.41,6.11,4.89,24.49,21.8,14.97,26.94,11.97,-7.13,10.12,1419,45.03,22.13,51.78,2.19,35,30.75,20.87,49.58,29.55,0,0,0,0,12.59,0,0,12.59,11.73,71.16,94.27,99.74,1878.85,1827.3,1803.46,602.01,935.14,56.84,70.96,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276121,Frauenau,39.16,55.93,8.47,33.9,36.79,62,24.19,2.84,4.45,562.98,26509.2,135.76,890.59,2662,1370,1292,2662,2.78,2.82,10.03,5.3,4.73,21.64,25.13,14.95,27.57,12.62,-8.66,9.39,1582,46.4,21.87,44.66,2.1,37.87,27.87,21.18,49.45,29.37,0,0,0,11.3,11.3,0,0,11.3,65.33,98.77,99.31,99.85,4764.83,740.58,761.1,662.96,775.7,44.29,51.23,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276122,Geiersthal,37.81,53.33,6.67,26.67,37.3,32,15.62,1.4,2.68,622.56,27443.36,492.36,1195.39,2211,1106,1105,2211,2.89,3.08,10.99,6.65,5.34,25.64,23.7,13.03,21.71,8.68,-0.46,12.66,1423,33.73,21.64,61.54,2.24,35.46,35.16,24.42,48.43,27.15,0,0,0,13.7,13.7,0,0,13.7,4.62,89.31,93.94,99.79,1623.11,2117.95,1534.58,1466.79,1092.03,98.84,123.25,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276123,Gotteszell,43.04,66.67,11.11,33.33,34.09,15,20,0.88,3.26,665.11,26606.53,31.18,861.89,1157,578,579,1157,2.68,1.9,9.68,7.78,5.53,23.16,26.79,13.14,22.47,9.33,3.38,-15.56,755,34.44,18.81,52.63,2.17,36.65,35.9,24.25,52.44,23.31,0,0,0,0,0,0,0,0,92.31,96.15,96.54,100,1011.76,3315.72,3130.57,1615.33,693.8,125.49,154.01,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276126,Kirchberg i.Wald,41.38,60.87,8.7,34.78,35.53,66,22.73,1.03,3.55,546.29,26822.95,455.52,1114.1,4437,2180,2257,4437,2.75,2.95,11.92,8.27,5.68,24.07,24.09,11.92,20.26,8.34,-1.36,1.8,2873,31.29,23.15,57.47,2.44,29.47,38.59,29.03,46.07,24.9,0,0,0,6.78,6.78,0,0,6.78,3.75,95.09,97.85,99.28,1892.06,1962.05,1921.79,4925.82,2028.12,90.94,113.63,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
09276127,Kirchdorf i.Wald,45.62,60,0,20,26.77,20,15,0.5,3.11,612.89,27049.8,425.19,1129.61,2061,1039,1022,2061,2.77,2.96,10.09,7.13,4.95,23.82,25.86,14.22,22.42,8.2,-1.46,2.43,1325,34.87,20.68,46.12,2.4,30.12,37.33,27.56,49.88,22.56,0,0,0,14.57,14.57,0,0,14.57,13.22,96.37,96.84,100,1499.35,5818.65,1475.75,2235.07,1597.15,67.46,78.72,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2022,2023,2023,2023
