AGS,mun_name,municipality_area_m2,landcover_total_area_m2,landcover_area_ratio_to_municipality,artificial_total_area_m2,has_artificial_land
13076014,"Boizenburg/ Elbe, Stadt",47261339.452733055,47261335.832070254,0.9999999233906012,4132889.147228025,TRUE
14627070,Hirschstein,34709591.61562421,34709590.51796262,0.9999999683758425,1257872.0502089527,TRUE
14713000,"Leipzig, Stadt",298922250.8306755,298922230.0332498,0.9999999304253008,109980896.22957335,TRUE
12062196,Gröden,22364891.756251942,22364887.88874795,0.999999827072537,1178990.2446452288,TRUE
14522460,"Penig, Stadt",63554570.2485366,63554565.792163774,0.9999999298811587,4857616.2132144775,TRUE
14729320,Neukieritzsch,57174850.99613302,57174845.05427744,0.9999998960757138,6890813.262867744,TRUE
12067493,Tauche,121681826.17341477,121681813.25467823,0.9999998938318323,3493676.0366703095,TRUE
12071052,Drachhausen/Hochoza,38206293.47381318,38206334.553613394,1.0000010752102986,1497290.8664022237,TRUE
16076012,Caaschwitz,4096695.059117049,4096694.945106205,0.9999999721700439,686975.1581044734,TRUE
13076030,Dersenow,22453055.812532347,22453054.249973632,0.9999999304077481,387539.1716986262,TRUE
14523330,Pöhl,36637247.12238823,36637244.21281972,0.9999999205844123,1591966.3252876708,TRUE
13076034,"Dömitz, Stadt",60510885.16061312,60510878.5844641,0.9999998913228753,2133419.10601011,TRUE
13076016,Brahlstorf,21903744.877673864,21903743.143238526,0.9999999208155798,678131.4113896416,TRUE
13076017,Brenz,12655093.82326901,12655091.953886427,0.9999998522822028,710611.1821320843,TRUE
13076018,Bresegard bei Eldena,11145835.110949654,11145834.206400283,0.9999999188441815,231243.55957629505,TRUE
01051103,Schmedeswurth,5892558.023501109,5892557.611107003,0.9999999300144173,193678.24904354807,TRUE
16076022,"Greiz, Stadt",84875542.84927861,84875534.47306922,0.9999999013118608,6898563.037144021,TRUE
13076019,Bresegard bei Picher,16585079.633916289,16585080.043833062,1.0000000247159968,283307.7028909197,TRUE
14522480,Reinsberg,48691974.840761214,48691970.508938655,0.9999999110362113,1264949.9650077827,TRUE
14523320,"Plauen, Stadt",101676934.79473805,101676927.15296425,0.9999999248426025,17684140.841171652,TRUE
13076049,Gorlosen,53238340.14113412,53238340.13823127,0.9999999999454744,544858.3239182231,TRUE
12071076,"Forst (Lausitz)/Baršć (Łužyca), Stadt",22690567.20805098,22690565.992894217,0.9999999464466114,1000999.1673239074,TRUE
12071412,Werben/Wjerbno,25048677.960904755,25048675.738854285,0.9999999112907088,1178709.6491272175,TRUE
14524200,Mülsen,49070386.86681686,49070383.424535714,0.9999999298501322,3781069.555101996,TRUE
16076039,Langenwetzendorf,58305263.8702406,58305258.003772885,0.9999998993835664,2499250.1828762093,TRUE
15085090,Ditfurt,23934830.607724182,23934828.736686632,0.999999921827834,1022418.2426532449,TRUE
13076050,"Grabow, Stadt",72342784.02963038,72342778.18723318,0.9999999192400835,3727187.302131307,TRUE
13076053,Grebs-Niendorf,31193807.47521011,31193804.572407994,0.9999999069430008,535722.5636348987,TRUE
01058172,Westerrönfeld,7737648.470862418,7737647.781450693,0.9999999109016482,1774538.6263075164,TRUE
14612000,"Dresden, Stadt",328093738.21001375,328093713.9175981,0.9999999259589173,105385893.68604857,TRUE
13076058,Groß Laasch,27469796.47469017,27469794.429827243,0.9999999255595895,1221967.3326943167,TRUE
13076037,Eldena,34256595.94915999,34256592.23130371,0.9999998914703526,1149934.0628925804,TRUE
12061217,Heidesee,136118729.30755383,136118726.25212172,0.9999999775531837,5723175.290031995,TRUE
14628310,"Rathen, Kurort",3734832.332335076,3734832.0209909435,0.9999999166377217,253157.34230399827,TRUE
13076040,Gallin-Kuppentin,18528960.128267925,18528958.864777137,0.9999999318099462,263613.33401633106,TRUE
12070125,Groß Pankow (Prignitz),250869220.52956736,250869199.49754775,0.9999999161634114,3544949.47498216,TRUE
13076046,Göhlen,34002005.49388504,34002004.356194325,0.999999966540482,604309.1751144798,TRUE
01051118,Trennewurth,2602865.7944192216,2602865.5456900615,0.9999999044402671,34832.65454770976,TRUE
01051119,Volsemenhusen,16230066.527724972,16230065.4543181,0.999999933863064,335636.9426904217,TRUE
15084590,"Zeitz, Stadt",87389709.97641104,87389702.80547664,0.9999999179430346,11111365.506689357,TRUE
14522490,"Rochlitz, Stadt",23560086.60058275,23560085.003630053,0.9999999322178766,2048359.9532257367,TRUE
