AGS,mun_name,municipality_area_m2,class_code,class_name,class_slug,thesis_group,total_area_m2,total_share_of_municipality
01051024,Eddelak,9430113.660749562,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6302564.53836803,0.6683444935134605
03359035,Oederquart,37754544.68789787,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,16958034.84648809,0.4491653915223601
12065180,Leegebruch,6189141.870169288,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2746620.1102391137,0.44378044127206073
03359038,"Stade, Hansestadt",100089867.20171496,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,46967218.58369489,0.4692504835583411
03359039,Steinkirchen,8598347.444381874,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5199403.735755223,0.6046980270787374
14729260,"Markkleeberg, Stadt",31276507.83787981,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5666481.256429803,0.18117371945108834
13071156,"Waren (Müritz), Stadt",149441319.74306363,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,14190947.785388026,0.09496000041880455
13071159,"Wesenberg, Stadt",90027834.1136368,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,15017766.120771449,0.1668124782588395
01051034,Friedrichskoog,40956108.532680385,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8197394.292447163,0.20015071221686406
01051016,Burg (Dithmarschen),11383828.076215843,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6705454.975072402,0.58903340160961
03352061,Wurster Nordseeküste,22519128.833090708,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9338276.617390383,0.41468196601230256
03352062,"Geestland, Stadt",173612654.49402496,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,78230153.18588859,0.45060167655336986
03352063,Cadenberge,30870525.978667486,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12041296.594891515,0.3900580315091629
01051021,Diekhusen-Fahrstedt,7534255.303305844,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2066821.5175355582,0.27432326544983
01051022,Dingen,6804427.198824078,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3584552.1822660556,0.5267970510266504
01051046,Helse,11579597.503951008,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2606076.686611537,0.2250576227474515
13071176,Südmüritz,69474792.46354647,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6320434.73142452,0.09097450323066257
01051051,Hochdonn,5466085.790561039,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3007389.427202578,0.550190674357107
15082301,"Raguhn-Jeßnitz, Stadt",97503375.77500153,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,15003185.88476039,0.15387350197373362
12065193,"Liebenwalde, Stadt",138839571.0240909,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,45273961.58003594,0.3260883136276774
12065198,Löwenberger Land,245182486.1713247,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,65729414.40614273,0.2680836442787899
14626060,Boxberg/O.L. / Hamor,213357255.29762965,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,20973627.714428883,0.09830285679842965
12070052,Breese,23851756.303758033,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9626205.44220558,0.4035847641412006
15087101,Brücken-Hackpfüffel,16748051.981546238,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2770873.389183144,0.16544451809895372
01051072,"Marne, Stadt",4809651.634468842,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1775155.9889892328,0.3690820300304917
01051073,Marnerdeich,1294302.9311523372,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,424772.33216468664,0.32818617801205585
01051076,Neufeld,10481785.314811675,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1206509.3896917235,0.11510533305684298
16068005,Büchel,6465064.2897306755,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,572223.0563264012,0.08851003341688952
01051077,Neufelderkoog,9766139.134465128,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3392865.220947631,0.34741110834414213
01051057,Kaiser-Wilhelm-Koog,13229187.700911168,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3401843.4857245097,0.25714681525685856
16068009,Elxleben,12186547.95859878,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,712809.4105254296,0.05849149512618741
12062024,"Bad Liebenwerda, Stadt",139016262.1988965,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,26823837.768702418,0.19295467554957282
12069537,Rosenau,49705921.922633074,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,17765262.403950423,0.3574073614729837
03355042,Wittorf,12091506.482025221,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3775479.846497498,0.31224230430757194
01051062,Kronprinzenkoog,14989544.4613645,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,955995.7657881185,0.06377750626459626
16068014,"Gebesee, Stadt",23937622.069045044,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3143622.3313380843,0.13132558957906107
01051064,Kuden,11403561.27569756,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5074183.231185731,0.44496478849984006
03355049,Amt Neuhaus,237952226.9163942,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,82292490.68426813,0.34583618632483754
14524150,Langenweißbach,22713642.607631214,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5752316.760625602,0.25325382018175135
14628270,"Pirna, Stadt",53310434.51993452,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,13234030.325513754,0.24824465312818106
12069541,Roskow,39258187.474526584,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8908595.104473133,0.22692324015859475
15087125,Edersleben,9136558.164322346,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1484140.9127863757,0.16243982537996066
12070060,Cumlosen,22136805.302360814,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9918409.66415345,0.44805063461870376
01051090,Ramhusen,4811046.791946799,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1196351.717594949,0.24866765370013025
03355032,Rullstorf,22717640.629144426,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3816795.7975700917,0.1680102198937653
03355033,Scharnebeck,27052807.92885271,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4658723.893163675,0.17220851548629793
16068002,Andisleben,6732502.916401412,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,330239.06869553175,0.049051455721024435
14524180,"Limbach-Oberfrohna, Stadt",50048237.61829634,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12132026.423400242,0.24240666606340375
01051097,Sankt Michaelisdonn,16233178.391032968,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6776584.898447259,0.41745274617265166
12071372,"Spremberg/Grodk, Stadt",202363574.31507266,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,25943544.244644422,0.12820263890106665
15090310,Klietz,66344740.753763616,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,14012022.014301332,0.21120019243584814
12072232,"Luckenwalde, Stadt",46592886.66626696,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9824366.556864813,0.21085550305638412
16068015,Griefstedt,5039260.894747333,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,231338.7737833855,0.045907282558940575
15089305,"Schönebeck (Elbe), Stadt",86644505.20493677,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,14115801.340654006,0.16291629004362673
12072240,"Ludwigsfelde, Stadt",110231180.86987475,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,35777836.71839685,0.3245709284438468
15087165,"Gerbstedt, Stadt",102352804.82213216,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9644058.310310319,0.09422368372874278
12065100,"Gransee, Stadt",121629159.64554872,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,26219248.583387144,0.21556712765092836
15089310,"Staßfurt, Stadt",147454410.184124,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9912630.054997811,0.06722504971278964
16068049,Schwerstedt,12701257.201026253,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1310099.9077594161,0.10314726227680523
14625120,Elsterheide / Halštrowska Hola,127355364.40012899,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,11693612.570110606,0.09181876731451417
16068051,"Sömmerda, Stadt",87938799.36311261,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8207959.599295146,0.09333718061584215
01002000,"Kiel, Landeshauptstadt",41170207.201568946,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9885562.853282671,0.24011447901836028
16068053,Straußfurt,21965099.792413514,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2233020.3452030523,0.10166219895683383
16068057,Walschleben,16867652.67604501,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1574077.2418775477,0.09331928230375587
16068058,"Weißensee, Stadt",55418400.665980585,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4391423.284101042,0.07924124895933315
12061192,Groß Köris,68969441.09721689,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6467284.307373973,0.09377028731112837
03352004,Belum,25562975.4772714,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12475626.154558754,0.48803497721347444
03352008,Bülkau,22999154.749539085,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,13717221.852233287,0.5964228686494745
12051000,"Brandenburg an der Havel, Stadt",229536684.8226917,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,38294705.02718778,0.16683479181887187
16068044,Riethnordhausen,12511209.372501971,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,575827.3094176737,0.04602491192284481
16068045,Ringleben,6614911.140140915,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,805217.9502125868,0.12172770474970182
03352011,"Cuxhaven, Stadt",139606385.24283934,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,55324063.4147482,0.39628605323828386
14522330,Lichtenau,49095432.99020548,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,11004827.642125105,0.2241517585621572
16075062,"Bad Lobenstein, Stadt",49168874.76354723,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8587567.21514556,0.17465454022373117
16068059,Werningshausen,12703068.068347767,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2007765.9777536327,0.1580536266475957
03352002,Armstorf,39653085.4398485,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,15966735.329886543,0.40266060390451036
16075046,"Hirschberg, Stadt",24258859.53158037,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5543551.665118989,0.22851658207189626
03352029,Lamstedt,52790850.12726917,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,19348161.320685748,0.36650596218929676
14522360,"Mittweida, Stadt, Hochschulstadt",41082795.96297368,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7538029.377165125,0.18348384525626876
16068062,Wundersleben,6945333.317018308,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,593103.9025130345,0.08539603147047509
16068064,Kindelbrück,64515744.684145674,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6861427.574717106,0.10635276099360065
16071101,Ilmtal-Weinstraße,84678060.70379254,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7601718.71784497,0.0897719982562674
16075079,Paska,6513000.710137554,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,677938.349592738,0.10409001622516635
03352036,Mittelstenahe,33816310.50410804,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12231907.743858432,0.36171621213297317
14625160,Großdubrau / Wulka Dubrawa,54231965.68582398,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7437180.361723806,0.1371364704869596
14522350,"Lunzenau, Stadt",28095716.854835518,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5280525.6630374165,0.18794771068916835
15091145,"Jessen (Elster), Stadt",353999982.8112829,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,71964006.7476305,0.20328816452512222
03352020,Hechthausen,30725223.58475256,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,16520882.259086085,0.5376977066908831
03352022,"Hemmoor, Stadt",45172134.43141381,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,23335103.116538044,0.516581813329375
03352024,Hollnseth,20917479.79926818,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,10170511.421268376,0.4862206880976265
01051003,Averlak,9022409.02673614,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4527864.414330118,0.5018465025153127
03352025,Ihlienworth,40295406.99028379,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,25713986.4612384,0.6381369089394896
15001000,"Dessau-Roßlau, Stadt",246249161.47121504,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,46828048.288299866,0.19016531064928627
14627310,Weinböhla,19096576.775836557,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3516955.5527273216,0.1841668061250342
14521495,"Pockau-Lengefeld, Stadt",83390314.41918805,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,24256428.71042835,0.2908782498228231
12062410,Röderland,46812746.13874429,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,9672296.364357263,0.20661672647211024
01051010,Brickeln,6020824.33266283,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2859738.810588485,0.47497463014731545
01051011,"Brunsbüttel, Stadt",49858782.29993694,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,18542650.334475253,0.3719033935270959
01051012,Buchholz,14568132.652381137,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8358741.185996754,0.5737688820832183
12070008,"Bad Wilsnack, Stadt",79693609.51313046,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,20837205.58075981,0.26146645519082223
15091160,"Kemberg, Stadt",236987026.99163863,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,42955947.675902545,0.18125864618495813
16064003,"Bad Langensalza, Stadt",126456585.70906514,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,17738086.364134897,0.14027016675070114
16064004,"Bad Tennstedt, Stadt",27498221.084865674,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1394632.2295899056,0.050717180041783716
16064005,Ballhausen,14763970.830593009,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,673608.4586763909,0.04562515507552888
01058075,Hörsten,4929022.675857492,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2903392.38320101,0.5890401757374575
12061572,Zeuthen,13399174.843686089,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1165360.4104925098,0.08697255048072208
15083120,Burgstall,117255764.73535794,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,32474073.586203728,0.2769507636532545
12071301,Neuhausen/Spree / Kopańce/Sprjewja,134615089.8409248,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,16835699.283092722,0.12506546853690428
12061112,Eichwalde,2828092.221003644,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,83249.73679195676,0.029436712202550726
15083125,Calvörde,106721965.34900965,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,29600536.00211864,0.2773612339813729
14521035,"Aue-Bad Schlema, Stadt",36154219.44081664,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7811713.717129928,0.216066446405169
14628210,"Königstein/Sächs. Schw., Stadt",27219880.42565963,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3729420.9066528548,0.13701092173561516
14730180,Löbnitz,37261868.98507181,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7267211.300556429,0.19503077807148872
16075098,"Schleiz, Stadt",108227471.47247495,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,17751222.175188497,0.16401771134146004
14627360,Zeithain,81490482.71897905,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,20151673.427751094,0.24728867415406525
12062464,Schraden,16521516.535884708,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2615447.9423039914,0.158305560910419
16053000,"Jena, Stadt",114774805.72667123,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,29829246.632003497,0.25989368000360563
16064022,Herbsleben,25026925.58213634,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1218603.0935358643,0.048691681666471885
03355003,"Artlenburg, Flecken",11794513.072966393,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3522840.614356556,0.29868470131514635
03355004,"Bardowick, Flecken",23141644.727642484,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4226747.105304794,0.18264678915651936
12062453,Schönborn,38868211.06746749,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7941280.972310132,0.2043130042318039
15084025,Balgstädt,32846131.485708393,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4434883.188852831,0.13501995480906123
01061101,Sommerland,19092467.343903963,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8302145.321022883,0.43483878597145675
16064019,Großvargula,15220881.260040574,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1424344.1793217584,0.093578299113409
12067288,Langewahl,13351545.328581879,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1274267.411131845,0.09543969478978581
01061102,Stördorf,7213693.931522623,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2885568.97818962,0.4000126711198782
01061103,Störkathen,2007457.4293893194,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1073965.0791776497,0.5349877230045951
01061104,Süderau,9143939.494940234,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2140217.1549745766,0.23405854294627146
01061105,Vaale,14939398.5273491,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7043098.996223789,0.47144461561355383
03355018,Hittbergen,14698093.731524933,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5846700.195239167,0.3977862913405553
01061106,Vaalermoor,6207260.511938371,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5926365.360227504,0.9547473235301428
03355019,Hohnstorf (Elbe),10238061.126058638,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3814616.071719374,0.37259164843332915
01061109,Westermoor,9368196.88403059,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6848797.972679636,0.7310689620917742
12062461,"Schönewalde, Stadt",156292913.23826408,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,34986619.88669308,0.22385288726019828
03355021,Lüdersburg,19133387.653780233,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5638648.163259183,0.2947020290024355
03355022,"Lüneburg, Hansestadt",71074374.91151105,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8062607.208083719,0.11343901677815413
01061110,Wewelsfleth,17447722.674192406,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12090740.533399692,0.6929695501914166
03355024,Melbeck,16200825.69834225,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2135551.9916269067,0.13181747840453756
03355026,Neetze,26945390.1318674,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4615386.081560155,0.17128666755140778
12071341,Schmogrow-Fehrow/Smogorjow-Prjawoz,30353146.313546613,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6303792.9140658975,0.20768169628769304
03355028,Radbruch,22516491.85122425,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3544519.7607811736,0.157418828128346
03355007,Barum,9864912.656431708,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3212869.9679513625,0.325686610702695
03355009,"Bleckede, Stadt",140494990.62396166,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,45907359.604373634,0.32675442306157254
13071077,Klink,25061965.027553067,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3157293.08710355,0.12597947062939516
15085365,"Wegeleben, Stadt",51815979.08857249,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2295173.1158297146,0.044294697431200195
03355011,Brietlingen,19964190.612044346,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5963263.6133515015,0.29869799027834765
03355014,Deutsch Evern,11074207.091113899,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1032985.820655722,0.09327853562397298
03355015,Echem,10388994.139122503,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5875688.473958295,0.5655685618140679
03355017,Handorf,9851649.132351235,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3010366.396092984,0.305569794016255
13071069,Jabel,75358228.78741257,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,10071890.768518103,0.13365349651371394
01061112,Willenscharen,7594688.672345672,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1825625.9011781348,0.24038192741537062
01061113,"Wilster, Stadt",2758078.2947691735,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1105653.895078981,0.4008783569255108
01061114,Winseldorf,5446483.994498104,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2535980.764107279,0.4656179595256427
01061115,Wittenbergen,4568702.306641176,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1571721.7694838387,0.3440193000097962
01061116,Wrist,10052737.618686663,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5787113.861394596,0.5756754111076314
01061117,Wulfsmoor,8805404.096010387,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4822537.489002608,0.5476792929000994
01061118,Kollmar,25551385.45768422,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7545115.493426129,0.2952918347978286
01061119,Neuendorf-Sachsenbande,19424968.68002541,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,17190569.400067028,0.8849728245762372
14522300,Kriebstein,31172305.140820637,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,3042990.5360803828,0.09761839948421194
01058007,Arpsdorf,12061621.416374272,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2651799.3774546618,0.21985430365561862
16074112,Wichmar,5198417.180010833,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1346507.3896899163,0.2590225722682592
15090220,Hassel,20423004.147187278,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,2900265.9745860253,0.14200976279904734
12061510,Unterspreewald,26040163.130653583,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12472739.75328157,0.47898086086100933
13071093,"Malchow, Inselstadt",45019489.30844949,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,6110403.313403769,0.13572795709739285
15090225,"Havelberg, Hansestadt",150115835.7962599,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,55472748.385773815,0.3695329549446235
14625570,Spreetal / Sprjewiny Doł,108801115.53414412,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7862811.242094695,0.07226774471468701
15091110,"Gräfenhainichen, Stadt",160051497.85625362,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,19190829.92459225,0.11990409450480763
14522320,Leubsdorf,34266789.78694286,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7518631.215349902,0.2194145194836672
15082241,Muldestausee,138575485.60244823,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,16499841.898975499,0.11906753800820882
12070424,"Wittenberge, Stadt",50420776.41981825,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,19040311.63129451,0.3776282910195444
14524080,"Glauchau, Stadt",52013177.3654473,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,10600519.12419798,0.20380449072968912
01058024,Borgstedt,5921919.114139004,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1783491.4857628718,0.301167822691914
16075035,Gössitz,12741784.707208347,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1150881.8009797907,0.09032343799755996
01058026,Bovenau,26343157.203893557,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5238389.134867877,0.1988519862795199
01058029,Breiholz,10560873.009996124,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5129728.768073437,0.4857296137561756
01058009,Aukrug,49941251.62624388,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,17042276.160724394,0.3412464767256406
15083557,Westheide,51258605.551395096,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12928072.373969609,0.2522127208670769
14522310,"Leisnig, Stadt",78044891.97818156,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,15785329.933103984,0.20225961665136233
12070416,Weisen,15518445.506494392,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4085900.360480141,0.26329314742061066
16075023,Eßbach,5443053.721972794,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,1076975.770376858,0.19786241793448922
11000000,"Berlin, Stadt",891780174.8303725,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,67789894.62994912,0.07601637325346865
15090245,Hohenberg-Krusemark,63938237.24079598,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12147592.725932071,0.18998948438605473
12069460,Päwesin,23647340.026410583,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4274289.955252936,0.1807514058866319
14730120,Elsnig,36988787.34892677,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7025726.98860433,0.1899420741298831
12067201,Grünheide (Mark),126352102.2191363,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,10696635.277411615,0.08465735899557979
15089235,"Nienburg (Saale), Stadt",79375248.88859591,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,7845706.377595009,0.09884323498130444
01058044,Ehndorf,14688959.266090315,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,4818973.882701835,0.3280677545227121
15087055,Berga,25961653.609452654,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,5983344.733319567,0.23046855270964048
12069454,Nuthetal,48437534.62117978,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,21033622.630843233,0.4342422213546368
14524090,"Hartenstein, Stadt",36841945.25364857,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,8028370.417593701,0.21791385775968566
14730110,"Eilenburg, Stadt",46756117.64448141,6,Low Perennial Vegetation,low_perennial_vegetation,perennial_vegetation,12043860.050060479,0.2575889671088208
