AGS,mun_name,municipality_area_m2,rp,class_code,class_name,class_slug,thesis_group,total_area_m2,flooded_area_m2,flood_share_of_class,flooded_landcover_total_area_m2,original_flood_area_m2,flood_area_rp10_m2,flood_area_rp20_m2,flood_area_rp50_m2,flood_area_rp100_m2,flood_area_rp200_m2,flood_area_rp500_m2,flood_share_rp10,flood_share_rp20,flood_share_rp50,flood_share_rp100,flood_share_rp200,flood_share_rp500,share_of_lc_flooded_area,share_of_original_flood_area
14730080,Doberschütz,78458063.03302881,rp100,7,Water,water,water,1819789.226649779,89757.91848120582,0.049323249729557754,4173351.8897579815,4173351.745547079,3857130.3199121407,4085743.947631007,4159264.9108859655,4173351.745547079,4252037.629161942,4292006.989513503,0.04916168167812643,0.05207551384375899,0.0530125872357443,0.05319213327749636,0.05419503700176672,0.0547044729833144,0.02150739282289733,0.021507393566089068
15083030,Angern,64364631.84929438,rp100,7,Water,water,water,738896.5990721704,683492.0755662709,0.9250172167858522,15185325.01300042,15185324.687491233,3123753.655572952,7419668.6915852865,11765692.14338538,15185324.687491233,17689607.398639865,18608863.609871335,0.0485321451521236,0.11527555550939778,0.1827974744100764,0.23592653684474865,0.274834282281905,0.28911629065855277,0.0450100392965657,0.04501004026139072
12061005,Alt Zauche-Wußwerk/Stara Niwa-Wózwjerch,33146755.549998734,rp100,7,Water,water,water,43972.163783183125,0,0,797524.0149187994,797524.0445364628,0,0,0,797524.0445364628,1392747.9766684207,1582022.7449131669,0,0,0,0.02406039539325269,0.04201762596546116,0.04772783093436809,0,0
12062341,"Mühlberg/Elbe, Stadt",89098728.82767713,rp100,7,Water,water,water,3989960.889689321,3136830.230747691,0.7861806963706706,49772257.35611115,49772256.48915622,34672488.00142978,41592881.507444486,47040849.47350167,49772256.48915622,50324920.3941739,51147140.336326264,0.38914683135927425,0.4668179002630653,0.5279631942278525,0.5586191536516651,0.5648219795762254,0.5740501689451512,0.06302366815120038,0.06302366924897419
03354021,"Schnackenburg, Stadt",23314743.83659268,rp100,7,Water,water,water,1519974.7914507978,1398836.3779983574,0.9203023536088942,16554840.376213992,16554840.151265549,11935781.612066446,15293767.292324234,16274816.064351486,16554840.151265549,17154667.009963546,17436086.306641527,0.5119413576113643,0.6559697760144609,0.698048246998452,0.7100588480531616,0.7357862102280169,0.7478566536628829,0.08449712266680666,0.08449712381496008
03354023,Trebel,66900327.67931555,rp100,7,Water,water,water,144707.66216903972,142612.31381773227,0.9855201285135836,236684.0034245715,236684.01545155328,230536.409127786,236684.01545155328,236684.01545155328,236684.01545155328,256688.03693592828,256688.03693592828,0.00344596831024288,0.00353786033135876,0.00353786033135876,0.00353786033135876,0.00383687264083897,0.00383687264083897,0.6025431028471732,0.6025430722292419
03354025,Woltersdorf,28146134.254653327,rp100,7,Water,water,water,1444.3448547811713,0,0,2040677.4901199187,2040677.329661104,1740593.6084468963,2040677.329661104,2040677.329661104,2040677.329661104,2040677.329661104,3096273.214832632,0.06184130270604137,0.07250293454859522,0.07250293454859522,0.07250293454859522,0.07250293454859522,0.1100070505888649,0,0
03354026,"Wustrow (Wendland), Stadt",30149942.119772527,rp100,7,Water,water,water,134945.8020727339,63815.15625021599,0.47289471232176983,5823067.770304281,5823067.60093256,2305146.86799076,3135397.819162635,5243143.289677983,5823067.60093256,7584800.224751949,8895198.264791012,0.07645609596308411,0.10399349380861402,0.17390226717017462,0.19313694128499684,0.251569312956584,0.2950320179539411,0.010959026885390579,0.010959027204148555
14730070,"Delitzsch, Stadt",86261466.9031405,rp100,7,Water,water,water,3800572.5274702124,5602.59091051692,0.001474143927006227,9182.42510723292,9182.426107135005,0,0,0,9182.426107135005,48799.87451520702,78067.02469285378,0,0,0,1.0644875906696066e-4,5.657204342467584e-4,9.050046039735456e-4,0.6101428375499415,0.610142771109647
12062372,Plessa,52513501.633286625,rp100,7,Water,water,water,638838.4031300317,5356.601076087893,0.008384907747941994,17110929.934505533,17110929.558951735,13883857.650879996,15810721.26829299,16789214.24279657,17110929.558951735,17468811.01685453,17784466.984476045,0.26438643813612045,0.3010791658629574,0.31971233531596044,0.32583867056592675,0.3326537075901564,0.3386646563519779,3.130514295009698e-4,3.1305143637187956e-4
15089195,"Könnern, Stadt",125573645.56046003,rp100,7,Water,water,water,2116620.4891172545,870082.3968403845,0.41107151769245887,22340867.617834263,22340867.195901804,18327835.862635627,20162620.09036971,22288879.30647077,22340867.195901804,24534754.461153273,26679256.34409505,0.1459528851044729,0.16056410563203724,0.1774964739375933,0.1779104771243209,0.1953813983153058,0.21245904126634416,0.03894577469971736,0.03894577543525221
01061002,Aebtissinwisch,3020344.4797404734,rp100,7,Water,water,water,19886.310987874665,15131.17899533529,0.7608841581810355,3009862.0724787083,3009862.03545196,2994864.9577465123,2997452.200449075,2999854.1067410223,3009862.03545196,3009862.03545196,3009862.03545196,0.9915640344454516,0.99242063961745,0.9932158821164624,0.996529387836776,0.996529387836776,0.996529387836776,0.0050272001277700835,0.00502720018961374
01061004,Altenmoor,6308005.038218986,rp100,7,Water,water,water,0,0,NA,6108130.527376859,6108130.5129418615,5866083.413454804,5866083.413454804,5866083.413454804,6108130.5129418615,6108130.5129418615,6108130.5129418615,0.929942727996147,0.929942727996147,0.929942727996147,0.9683141462211708,0.9683141462211708,0.9683141462211708,0,0
01061005,Auufer,5179584.184234425,rp100,7,Water,water,water,7947.153911074591,1442.3845403363773,0.1814969933231534,245648.4116662074,245648.4333316401,14234.316478076023,110657.37684174506,215471.57926818336,245648.4333316401,284282.3902516848,284282.3902516848,0.00274815814779153,0.02136414293227689,0.04160016935800251,0.04742628454217285,0.05488517613382579,0.05488517613382579,0.00587174380877464,0.005871743290904981
01061006,Bahrenfleth,14423782.39802058,rp100,7,Water,water,water,363961.288578358,349033.00453154056,0.9589838685725954,14194058.54726075,14194058.32092658,12287366.911665322,13706301.349443732,13706301.349443732,14194058.32092658,14194058.32092658,14194058.32092658,0.8518824378099017,0.9502570803705892,0.9502570803705892,0.9840732430124898,0.9840732430124898,0.9840732430124898,0.02459007783921667,0.02459007823132263
01061007,Beidenfleth,13774586.588365396,rp100,7,Water,water,water,492861.58423337573,452243.4532782247,0.9175871436230301,13504383.088336391,13504383.056872277,12595333.199349212,12800877.743413422,12800877.743413422,13504383.056872277,13504383.056872277,13504383.056872277,0.9143891991638984,0.9293112109967488,0.9293112109967488,0.9803839099083128,0.9803839099083128,0.9803839099083128,0.03348864219268358,0.0334886422707094
01061008,Bekdorf,1806392.1699555144,rp100,7,Water,water,water,0,0,NA,1796384.2794988514,1796384.2660372076,1776368.6468965826,1776368.6468965826,1776368.6468965826,1796384.2660372076,1796384.2660372076,1796384.2660372076,0.9833792885297598,0.9833792885297598,0.9833792885297598,0.9944597280232048,0.9944597280232048,0.9944597280232048,0,0
12067173,Gosen-Neu Zittau,14483476.151721843,rp100,7,Water,water,water,113601.70149368982,100142.74553063897,0.8815250494835375,4565012.962819675,4565012.942914635,3766839.346808021,4170032.591759935,4496371.221530252,4565012.942914635,4566107.482584499,5033839.357921998,0.2600784029571662,0.2879165573289661,0.3104483464072062,0.3151876590325266,0.31526323064657824,0.3475574030149909,0.021937012303418244,0.021937012399071226
14730090,"Dommitzsch, Stadt",30338752.212459967,rp100,7,Water,water,water,486876.7689516851,414712.84849548846,0.8517819599165188,6579899.807403549,6579899.879293293,5793202.474558979,6033652.234592527,6430042.428121419,6579899.879293293,6629342.7060421575,6683990.59937709,0.1909505847171836,0.19887608403731705,0.21194155854177263,0.21688103166586273,0.2185107238299511,0.22031198094666565,0.06302722847373197,0.06302722778511795
01061010,Bekmünde,2887204.766797483,rp100,7,Water,water,water,40923.877521003385,40629.16799076142,0.9927985922132938,2877203.728262968,2877203.572125467,2809170.1607929617,2809170.1607929617,2809170.1607929617,2877203.572125467,2877203.572125467,2877203.572125467,0.9729722647655926,0.9729722647655926,0.9729722647655926,0.996536028622899,0.996536028622899,0.996536028622899,0.0141210605254186,0.01412106129172764
14729080,"Colditz, Stadt",84880898.3824268,rp100,7,Water,water,water,976963.9757656356,621881.6634200204,0.6365451325189946,7117235.923041644,7117236.032182154,6616171.793280869,6795622.072777462,6997348.996049342,7117236.032182154,7271701.659285188,7331645.4532305,0.07794653354718309,0.08006067563234444,0.0824372636175824,0.0838496784060389,0.08566947096298258,0.08637568160739917,0.08737685109000168,0.08737684975010596
01061023,Dammfleth,16427195.179507375,rp100,7,Water,water,water,3457.1917523013176,3457.1917523013176,1,16406283.564790824,16406283.312936949,16307592.909032112,16307592.909032112,16307592.909032112,16406283.312936949,16406283.312936949,16406283.312936949,0.9927192518766402,0.9927192518766402,0.9927192518766402,0.9987269971323824,0.9987269971323824,0.9987269971323824,2.1072363760191997e-4,2.1072364083675165e-4
01061025,Ecklak,15576641.335683834,rp100,7,Water,water,water,126259.33860910642,119556.33999644454,0.9469108686414549,15255159.35746727,15255158.75446731,14949131.573699985,15118546.66169212,15180741.315443393,15255158.75446731,15255158.75446731,15255158.75446731,0.9597146940434256,0.9705909211029796,0.9745837365251846,0.9793612387748794,0.9793612387748794,0.9793612387748794,0.007837108560778341,0.007837108870560508
01061026,Elskop,7144959.6955476925,rp100,7,Water,water,water,0,0,NA,7138551.520614854,7138551.353399338,6955670.820684518,6955670.820684518,6955670.820684518,7138551.353399338,7138551.353399338,7138551.353399338,0.9735073558243964,0.9735073558243964,0.9735073558243964,0.9991030961095068,0.9991030961095068,0.9991030961095068,0,0
01061027,Engelbrechtsche Wildnis,4951910.692648098,rp100,7,Water,water,water,3226.7738780658738,3226.7738780658738,1,4921887.166663618,4921887.124795372,4796782.768902344,4796782.768902344,4796782.768902344,4921887.124795372,4921887.124795372,4921887.124795372,0.9686731176359732,0.9686731176359732,0.9686731176359732,0.9939369730764124,0.9939369730764124,0.9939369730764124,6.555968816028742e-4,6.555968871797375e-4
01061028,Fitzbek,10288286.642115517,rp100,7,Water,water,water,24916.255233002765,4607.128143137261,0.18490451715372141,1745721.695257734,1745721.7063995178,472216.3308941731,1475352.1176074254,1735714.342141705,1745721.7063995178,1745721.7063995178,1747362.4077364693,0.04589844230827867,0.143401148211405,0.16870781331426832,0.16968050824452496,0.16968050824452496,0.16983998099193415,0.0026390965728687217,0.002639096556025119
01061029,"Glückstadt, Stadt",12688293.929562852,rp100,7,Water,water,water,1213066.5246000453,1180098.2289323974,0.9728223514547005,10000654.154325686,10000653.871768428,8273456.72934281,8699554.2724695,8896386.295794839,10000653.871768428,10296817.732451208,10497821.688157683,0.652054308898553,0.685636250292101,0.7011491336173157,0.7881795556822334,0.811521059459407,0.8273627444662581,0.11800210373457994,0.11800210706859703
15083411,"Oebisfelde-Weferlingen, Stadt",121508027.6249815,rp100,7,Water,water,water,1303899.2109504489,0,0,4543420.346030584,4543420.152551478,1533560.0944776065,2601114.8783353483,3793164.29805929,4543420.152551478,4843525.198449915,6080542.758898794,0.01262105989581805,0.02140693853054175,0.0312173966790605,0.0373919340257431,0.03986177121892569,0.05004231306976348,0,0
15083415,"Oschersleben (Bode), Stadt",186555296.8483374,rp100,7,Water,water,water,88446.601411201,12798.010441287948,0.1446975942217175,26748196.089627218,26748195.83917313,19088692.60326273,21539118.77113771,24345864.663789153,26748195.83917313,28164246.39294075,30284784.190860584,0.10232190093632738,0.11545702070656416,0.13050213569428395,0.14337944990604276,0.15096996369841614,0.16233676932518834,4.784625624249456e-4,4.784625669049825e-4
01061030,Grevenkop,9389174.040083209,rp100,7,Water,water,water,2694.0002269311367,2694.0002269311367,1,9373085.042995557,9373084.869687296,9027892.491451625,9247821.765215974,9247821.765215974,9373084.869687296,9373084.869687296,9373084.869687296,0.9615214770661143,0.9849451853524294,0.9849451853524294,0.998286412593139,0.998286412593139,0.998286412593139,2.874187329543483e-4,2.874187382687183e-4
01061031,Gribbohm,13135205.753152039,rp100,7,Water,water,water,146535.6857427121,8071.756280823305,0.055083894683481564,2467199.884448619,2467199.9278712813,2356312.5131025775,2356312.5131025775,2356625.2192395013,2467199.9278712813,2467199.9278712813,2467199.9278712813,0.17938908284989263,0.17938908284989263,0.1794128895677165,0.18783108344376184,0.18783108344376184,0.18783108344376184,0.003271626401939143,0.0032716263443585934
01061012,Blomesche Wildnis,6817268.927033406,rp100,7,Water,water,water,4348.631872972823,4348.631872972823,1,6680401.922381139,6680401.833366765,6500987.972174373,6500987.972174373,6500987.972174373,6680401.833366765,6680401.833366765,6729605.164930672,0.9536059148840612,0.9536059148840612,0.9536059148840612,0.979923471535074,0.979923471535074,0.9871409265145594,6.509536287635238e-4,6.50953637437288e-4
01061014,Bokhorst,5940544.993389139,rp100,7,Water,water,water,828.3215162580508,0,0,223641.36874946862,223641.3748491612,223641.3748491612,223641.3748491612,223641.3748491612,223641.3748491612,223641.3748491612,223641.3748491612,0.03764660903974933,0.03764660903974933,0.03764660903974933,0.03764660903974933,0.03764660903974933,0.03764660903974933,0,0
01061015,Borsfleth,13873937.828345843,rp100,7,Water,water,water,501940.0991097061,441673.7331120098,0.8799331511776185,13353429.577866806,13353429.237465732,11588698.847947905,12026699.621936232,12066096.20571903,13353429.237465732,13353429.237465732,13353429.237465732,0.8352854821268576,0.8668555222558718,0.8696951330621353,0.9624829952879952,0.9624829952879952,0.9624829952879952,0.0330756777153399,0.033075678558493825
01061016,Breitenberg,3043215.531401111,rp100,7,Water,water,water,84491.45413345839,50975.500436216054,0.6033213768069106,2135305.38523309,2135305.3712776587,1570703.9472695054,1919488.1663430831,2094577.7371954345,2135305.3712776587,2173957.1300674407,2508936.4984789477,0.5161329952027243,0.6307434181171327,0.6882778152197063,0.7016609074331827,0.7143618674509526,0.8244360192667068,0.023872697923557933,0.023872698079579546
01061017,Breitenburg,10209262.87044376,rp100,7,Water,water,water,2497780.4913286036,2437976.8693532674,0.9760572947931362,4367078.504432421,4367078.608355135,1113947.0978951142,3978496.216727731,4008519.170829294,4367078.608355135,4488858.544202126,4577481.648330164,0.10911141304041032,0.3896947573213775,0.3926355136210787,0.4277565054180365,0.4396848823628156,0.44836553886590225,0.5582626616120622,0.5582626483271695
01061018,Brokdorf,13457411.511106566,rp100,7,Water,water,water,76926.7901179561,75270.51483215742,0.9784694605967698,13264990.59441406,13264990.553348452,13184927.451785952,13224959.055301577,13224959.055301577,13264990.553348452,13264990.553348452,13264990.553348452,0.9797521195591196,0.9827268077807428,0.9827268077807428,0.9857014881651418,0.9857014881651418,0.9857014881651418,0.005674373780849429,0.005674373798416091
01061019,Brokstedt,12493878.40960178,rp100,7,Water,water,water,1296.951835658765,205.03894346169238,0.15809295135277424,379876.3342563062,379876.3349931521,96588.2352955708,342200.9129157441,379876.3349931521,379876.3349931521,379876.3349931521,388242.9950597607,0.00773084482888363,0.0273894864106214,0.03040499695444531,0.03040499695444531,0.03040499695444531,0.03107465771088253,5.397518217687935e-4,5.397518207218372e-4
09475137,Issigau,18594154.162651964,rp100,7,Water,water,water,49723.913344987806,11582.372792271964,0.23293365330907675,194431.55756887334,194431.5647021053,182019.42935861737,182019.42935861737,194431.5647021053,194431.5647021053,204509.7814292053,310724.41344621277,0.00978906745455622,0.00978906745455622,0.01045659635825966,0.01045659635825966,0.01099860631681658,0.01671086572307391,0.05957043669811239,0.059570434512614664
16074021,Freienorla,6875695.191636823,rp100,7,Water,water,water,17707.850555352547,15800.545059097205,0.8922904002214531,293312.24816391,293312.22322411207,242155.88204334147,293312.22322411207,293312.22322411207,293312.22322411207,293312.22322411207,343312.56697411207,0.03521911243795175,0.04265928245057739,0.04265928245057739,0.04265928245057739,0.04265928245057739,0.04993132438327059,0.05386936671757218,0.053869371297985184
15081240,"Kalbe (Milde), Stadt",273434024.57851636,rp100,7,Water,water,water,95047.51328490936,4251.15261220302,0.04472660530802096,16239133.694193443,16239133.473601786,11834274.45257818,13358501.752496537,15274243.400554849,16239133.473601786,16769193.2050471,17479262.557586163,0.04328018237971689,0.04885457021337391,0.0558608001476746,0.05938958583751062,0.06132811463714473,0.06392497270421811,2.617844456643082e-4,2.617844492203763e-4
16074026,Golmsdorf,7654639.144072595,rp100,7,Water,water,water,13336.844741803476,13336.844741803476,1,1170370.0895202493,1170370.1924490177,1070376.296941205,1110373.8242849552,1110373.8242849552,1170370.1924490177,1170370.1924490177,1170370.1924490177,0.13983367168523622,0.14505893790496685,0.14505893790496685,0.15289684731321387,0.15289684731321387,0.15289684731321387,0.011395408051884196,0.011395407049709564
12070302,Plattenburg,201698921.44520858,rp100,7,Water,water,water,613671.9552583563,6813.742004388682,0.011103231858656621,53174.89792008647,53174.89965550999,22842.532960441036,22842.532960441036,53174.89965550999,53174.89965550999,53174.89965550999,53174.89965550999,1.1325064505437228e-4,1.1325064505437228e-4,2.636350223119806e-4,2.636350223119806e-4,2.636350223119806e-4,2.636350223119806e-4,0.1281383184717847,0.12813831428984448
01061020,Büttel,8893601.009232275,rp100,7,Water,water,water,61797.915541950155,61797.915541950155,1,8190298.463241046,8190298.882005378,7744913.946062603,7754921.900164165,7882523.683418313,8190298.882005378,8200306.833177253,8220322.740403815,0.8708411742355833,0.8719664725361449,0.8863140672980064,0.9209204318366864,0.922045729807833,0.9242963262991511,0.007545258065906383,0.007545257680122543
01061022,Dägeling,7549066.919642679,rp100,7,Water,water,water,39076.32341469255,27223.96598638243,0.6966869860675358,1211687.3351151661,1211687.293322229,626905.5256516183,883925.8143958006,883925.8143958006,1211687.293322229,1211687.293322229,1211687.293322229,0.08304410761287723,0.1170907376772386,0.1170907376772386,0.16050821991912903,0.16050821991912903,0.16050821991912903,0.02246781425985186,0.02246781503480094
01061045,Huje,5550147.627374202,rp100,7,Water,water,water,72449.47264457268,300.15161291124605,0.00414290956103641,926108.8905802513,926108.8462069408,812486.6970311252,812486.6970311252,812486.6970311252,926108.8462069408,926108.8462069408,926108.8462069408,0.14639010555751938,0.14639010555751938,0.14639010555751938,0.16686202032522993,0.16686202032522993,0.16686202032522993,3.2409969925154995e-4,3.240997147803689e-4
01061046,"Itzehoe, Stadt",28567842.61850711,rp100,7,Water,water,water,448813.39022128016,214709.19030012138,0.4783930136181153,3857783.335954421,3857783.305231266,2943113.3507145806,3204372.5596665433,3204372.5596665433,3857783.305231266,3857783.305231266,3857783.305231266,0.10302189738359672,0.112167117498423,0.112167117498423,0.13503936425119054,0.13503936425119054,0.13503936425119054,0.055656103933841586,0.05565610437708346
09475141,Köditz,31319439.79387769,rp100,7,Water,water,water,167529.79414901522,54955.399828215064,0.3280335901286494,874794.5877837463,874794.5691331651,719863.9665265578,763469.2551675342,874794.5691331651,874794.5691331651,934321.7866814296,1052516.8229543497,0.02298457351932829,0.02437684901748392,0.02793136067855752,0.02793136067855752,0.02983200826165704,0.03360586363872623,0.06282091887130001,0.0628209202106392
01061047,Kaaks,8670248.21754631,rp100,7,Water,water,water,9759.472435108846,9089.793036042345,0.9313815983887215,1108589.802218505,1108589.80430751,654062.8749604041,654062.8749604041,654062.8749604041,1108589.80430751,1108589.80430751,1108589.80430751,0.07543761822605635,0.07543761822605635,0.07543761822605635,0.1278613687280619,0.1278613687280619,0.1278613687280619,0.008199419675205285,0.008199419659754459
01061049,"Kellinghusen, Stadt",18802158.08857478,rp100,7,Water,water,water,158638.6828253198,34504.46905737189,0.21750350193820917,6048425.701000756,6048425.53810532,5795001.852304674,5955648.116525864,5960169.282931379,6048425.53810532,6248676.174828713,6508870.333031838,0.3082093994213374,0.31675343268945505,0.31699389266134853,0.32168783549270735,0.33233824252471056,0.34617676877139886,0.005704702473515196,0.005704702627153524
16074031,Großeutersdorf,3439460.8727406063,rp100,7,Water,water,water,34327.52032143688,30088.330699812144,0.876507548988983,560866.3841396718,560866.4006115776,520866.4191662652,550866.3810803276,560866.4006115776,560866.4006115776,560866.4006115776,570866.411353765,0.15143839061940895,0.16016067676367843,0.16306811484809014,0.16306811484809014,0.16306811484809014,0.16597555037714137,0.05364616520201233,0.05364616362649528
16074011,"Dornburg-Camburg, Stadt",30959506.43321031,rp100,7,Water,water,water,414334.7929275612,237500.72822571473,0.5732097141724648,3175573.4017953267,3175573.3069345527,2737438.68745282,2841296.418504787,3025585.2473642398,3175573.3069345527,3255566.8069345527,3267306.3974601636,0.08841997185447263,0.09177460321062884,0.09772717965938536,0.10257183246074332,0.10515564303190252,0.10553483481749952,0.07478987199333591,0.0747898742274601
16074012,Crossen an der Elster,10708845.301631566,rp100,7,Water,water,water,47509.12457731055,25889.103594619508,0.5449290809913945,1880514.948850842,1880514.8077937895,1668168.5942885012,1678165.7886244387,1718154.6382338137,1880514.8077937895,1898570.338810697,2108511.498966947,0.15577483354198274,0.15670837904146012,0.1604425677875878,0.17560388210176872,0.1772899211198276,0.1968943839954155,0.013767028871767279,0.013767029904429455
01061050,Kiebitzreihe,8537781.395210117,rp100,7,Water,water,water,0,0,NA,7279372.466313124,7279371.928957942,6664241.689745587,6664241.689745587,6664241.689745587,7279371.928957942,7279371.928957942,7279371.928957942,0.7805589510038724,0.7805589510038724,0.7805589510038724,0.8526069703590478,0.8526069703590478,0.8526069703590478,0,0
01061052,Kleve,5626614.1739385575,rp100,7,Water,water,water,1700.8592436149338,1700.8592436149338,1,2338238.323445165,2338238.2946247044,1959893.2396347043,1959893.2396347043,1959893.2396347043,2338238.2946247044,2338238.2946247044,2338238.2946247044,0.3483255078538297,0.3483255078538297,0.3483255078538297,0.4155675548991779,0.4155675548991779,0.4155675548991779,7.274105580088536e-4,7.274105669747094e-4
01061053,Kollmoor,3447398.111286644,rp100,7,Water,water,water,128543.66822531856,66648.72856231884,0.5184909492818675,2005792.2152330433,2005792.0991573185,1016764.924954137,1016764.924954137,1795631.9448604437,2005792.0991573185,2261694.8502329453,3134617.234972281,0.2949369037551216,0.2949369037551216,0.5208658492274554,0.5818278117025228,0.6560585047686389,0.909270450868343,0.03322813203489038,0.03322813395781127
01061054,Krempdorf,5463125.091281552,rp100,7,Water,water,water,333.3406434093261,333.3406434093261,1,5438631.132794616,5438631.2635325985,5202889.5021602325,5214686.688751783,5214686.688751783,5438631.2635325985,5438631.2635325985,5438631.2635325985,0.952365068569156,0.9545244894856528,0.9545244894856528,0.9955165171326495,0.9955165171326495,0.9955165171326495,6.12912762918048e-5,6.129127481843817e-5
01061055,"Krempe, Stadt",3548555.553975174,rp100,7,Water,water,water,7213.8304622410005,5741.999233707352,0.7959709150031203,3237714.953713046,3237714.9662101474,2916773.9514648756,3046874.700488313,3046874.700488313,3237714.9662101474,3237714.9662101474,3237714.9662101474,0.8219609097559253,0.8586239257477971,0.8586239257477971,0.9124036292973304,0.9124036292973304,0.9124036292973304,0.0017734727472294514,0.0017734727403841087
01061034,Heiligenstedten,9192732.4144548,rp100,7,Water,water,water,303914.6844738459,247733.28179750842,0.8151408749017777,7081326.176595817,7081326.182535376,6482577.548463835,6688250.882037572,6688250.882037572,7081326.182535376,7081326.182535376,7081326.182535376,0.7051850588265277,0.7275585299884134,0.7275585299884134,0.770317884092937,0.770317884092937,0.770317884092937,0.0349840235599203,0.034984023530576974
01061035,Heiligenstedtenerkamp,866469.5967660844,rp100,7,Water,water,water,0,0,NA,472107.60451360734,472107.6041282369,270096.0484642081,360856.4729561228,360856.4729561228,472107.6041282369,472107.6041282369,472107.6041282369,0.31172016822319537,0.4164675532793577,0.4164675532793577,0.544863438821488,0.544863438821488,0.544863438821488,0,0
01061037,Herzhorn,12557003.167572334,rp100,7,Water,water,water,100.04844417131608,100.04844417131608,1,12516400.784706168,12516400.568552896,12313350.270515032,12313350.270515032,12313350.270515032,12516400.568552896,12516400.568552896,12516400.568552896,0.9805962542331342,0.9805962542331342,0.9805962542331342,0.9967665374868828,0.9967665374868828,0.9967665374868828,7.99338770723654e-6,7.993387845279176e-6
01061039,Hodorf,7392725.059782365,rp100,7,Water,water,water,349327.4988125037,340913.84267414914,0.9759147042046339,7195217.61210949,7195217.35223954,6501307.298273993,6816988.298025478,6816988.298025478,7195217.35223954,7195217.35223954,7195217.35223954,0.879419597739698,0.9221211722198368,0.9221211722198368,0.973283504263225,0.973283504263225,0.973283504263225,0.047380615994211776,0.04738061770545936
15091010,"Annaburg, Stadt",226459216.16960227,rp100,7,Water,water,water,2430273.2088148864,2343306.7942450307,0.9642153753518665,92518252.19348155,92518251.02356288,73820959.19336377,83015632.52847677,89346659.22022584,92518251.02356288,94501005.04327384,97333707.04211812,0.3259790457725376,0.3665809408538437,0.3945375274694556,0.4085426620671208,0.4172981194657988,0.42980678237984327,0.025328048668110597,0.025328048988390722
16074044,"Kahla, Stadt",7954803.884107791,rp100,7,Water,water,water,123392.62891821378,61966.48551666601,0.5021895234741954,1052277.5758450392,1052277.6505470353,884510.3768262983,1002278.5226173478,1042277.8360939104,1052277.6505470353,1122276.5812110978,1142276.2101173478,0.11119197779261214,0.1259966351426605,0.13102495690386362,0.13228203559477927,0.14108161528069804,0.14359577266252935,0.05888796543716459,0.05888796125666284
16074048,Kleineutersdorf,5347650.252812287,rp100,7,Water,water,water,48549.78480937296,22986.66331190634,0.473465812508989,454107.9198620882,454107.9618106215,454107.9618106215,454107.9618106215,454107.9618106215,454107.9618106215,454107.9618106215,454107.9618106215,0.08491728896664656,0.08491728896664656,0.08491728896664656,0.08491728896664656,0.08491728896664656,0.08491728896664656,0.05061938430601992,0.05061937963001971
01061040,Hohenaspe,14162362.029041514,rp100,7,Water,water,water,6486.970551520331,0,0,98392.19216472247,98392.19495639736,0,0,0,98392.19495639736,98392.19495639736,98392.19495639736,0,0,0,0.00694744243612987,0.00694744243612987,0.00694744243612987,0,0
01061041,Hohenfelde,17820565.163690515,rp100,7,Water,water,water,323886.9963482275,241728.29300532184,0.7463352827707457,8463677.318297217,8463677.240353191,2840682.6351014934,6058535.6955392845,6058535.6955392845,8463677.240353191,9267012.485007731,9267012.485007731,0.15940474440672608,0.33997438576659617,0.33997438576659617,0.47493876667828544,0.520017878214621,0.520017878214621,0.028560669779168102,0.028560670042190133
01061044,Horst (Holstein),29058228.39814709,rp100,7,Water,water,water,30706.667546229954,13545.686377202364,0.4411317625661874,6011082.972471614,6011082.623064851,4553145.642051838,4553145.642051838,4553145.642051838,6011082.623064851,6328596.865765991,6328596.865765991,0.15669040726316855,0.15669040726316855,0.15669040726316855,0.2068633552157003,0.2177901824933531,0.2177901824933531,0.002253451905294979,0.002253452036281589
12073384,"Lychen, Stadt",112021774.56824146,rp100,7,Water,water,water,9770240.355749637,18835.11507997537,0.0019278046797376069,170774.85087953406,170774.84828509134,155229.58991947136,170774.84828509134,170774.84828509134,170774.84828509134,170774.84828509134,170774.84828509134,0.00138570907770175,0.00152447904832161,0.00152447904832161,0.00152447904832161,0.00152447904832161,0.00152447904832161,0.1102920891628347,0.11029209083841228
16074033,Großpürschütz,3845635.347057186,rp100,7,Water,water,water,46472.35585386346,35586.7827677038,0.765762400331278,489878.43184494704,489878.4548256841,441341.940001947,478268.03407439415,478268.03407439415,489878.4548256841,499878.2692788091,499878.2692788091,0.11476437575904776,0.12436645467188703,0.12436645467188703,0.12738557107359544,0.12998587337755085,0.12998587337755085,0.07264411015949256,0.07264410675167747
15086080,"Jerichow, Stadt",271779195.4181777,rp100,7,Water,water,water,2955061.869336406,1825742.1176515012,0.6178354966427465,70587779.4392216,70587779.52849671,47786521.665607266,56282644.09156792,65641819.44841093,70587779.52849671,75069809.44211234,94237116.08967452,0.17582847573038,0.20708959714509295,0.2415262851426505,0.2597247350735792,0.2762161736721786,0.346741463947139,0.025864847033805972,0.025864847001093698
