AGS,Gemeinde,shortlist_available_n,shortlist_available_pct
14521390,390,13,100
14521400,400,13,100
14521410,410,13,100
14521440,440,13,100
14521450,450,13,100
14521460,460,13,100
14521495,495,13,100
14521500,500,13,100
14521530,530,13,100
14521540,540,13,100
14521550,550,13,100
14521560,560,13,100
14521600,600,13,100
14521620,620,13,100
14521630,630,13,100
14521640,640,13,100
14521670,670,13,100
14521060,060,13,100
14521340,340,13,100
14521040,040,13,100
14521120,120,13,100
14521230,230,13,100
14521210,210,13,100
14521610,610,13,100
14521380,380,13,100
14521430,430,13,100
14521510,510,13,100
14521520,520,13,100
14521140,140,13,100
14521280,280,13,100
14521570,570,13,100
14521420,420,13,100
14521590,590,13,100
14521220,220,13,100
14521690,690,13,100
14521080,080,13,100
14521700,700,13,100
14521180,180,13,100
14521710,710,13,100
14521090,090,13,100
14521270,270,13,100
14522020,020,13,100
14522035,035,13,100
14522050,050,13,100
14522070,070,13,100
14522080,080,13,100
14522110,110,13,100
14522120,120,13,100
14522140,140,13,100
14522150,150,13,100
14522170,170,13,100
14522180,180,13,100
14522190,190,13,100
14522200,200,13,100
14522210,210,13,100
14522220,220,13,100
14522230,230,13,100
14522240,240,13,100
14522250,250,13,100
14522260,260,13,100
14522275,275,13,100
14522290,290,13,100
14522300,300,13,100
14522310,310,13,100
14522320,320,13,100
14522330,330,13,100
14522350,350,13,100
14522390,390,13,100
14522400,400,13,100
14522420,420,13,100
14522430,430,13,100
14522440,440,13,100
14522460,460,13,100
14522470,470,13,100
14522480,480,13,100
14522500,500,13,100
14522510,510,13,100
14522540,540,13,100
14522570,570,13,100
14522580,580,13,100
14522060,060,13,100
14522380,380,13,100
14522550,550,13,100
14522340,340,13,100
14522590,590,13,100
14522010,010,13,100
14522360,360,13,100
14522280,280,13,100
14522490,490,13,100
14522530,530,13,100
14522600,600,13,100
14522090,090,13,100
14522520,520,13,100
14523010,010,13,100
14523020,020,13,100
14523030,030,13,100
14523040,040,13,100
14523090,090,13,100
14523100,100,13,100
14523160,160,13,100
14523170,170,13,100
14523200,200,13,100
14523245,245,13,100
14523280,280,13,100
14523310,310,13,100
14523320,320,13,100
14523330,330,13,100
14523360,360,13,100
14523365,365,13,100
14523380,380,13,100
14523450,450,13,100
14523120,120,13,100
14523130,130,13,100
14523290,290,13,100
14523190,190,13,100
14523260,260,13,100
14523060,060,13,100
14523080,080,13,100
14523300,300,13,100
14523440,440,13,100
14523150,150,13,100
14523340,340,13,100
14523230,230,13,100
14523370,370,13,100
14523270,270,13,100
14523430,430,13,100
14523050,050,13,100
14523410,410,13,100
14523420,420,13,100
14523460,460,13,100
14524020,020,13,100
14524060,060,13,100
14524070,070,13,100
14524080,080,13,100
14524090,090,13,100
14524120,120,13,100
14524140,140,13,100
14524150,150,13,100
14524170,170,13,100
14524200,200,13,100
14524210,210,13,100
14524230,230,13,100
14524250,250,13,100
14524300,300,13,100
14524310,310,13,100
14524320,320,13,100
14524330,330,13,100
14524030,030,13,100
14524050,050,13,100
14524040,040,13,100
14524100,100,13,100
14524110,110,13,100
14524130,130,13,100
14524180,180,13,100
14524220,220,13,100
14524190,190,13,100
14524270,270,13,100
14524010,010,13,100
14524160,160,13,100
14524280,280,13,100
14524240,240,13,100
14524260,260,13,100
14524290,290,13,100
14612000,000,13,100
14625010,010,13,100
14625020,020,13,100
14625030,030,13,100
14625060,060,13,100
14625090,090,13,100
14625100,100,13,100
14625110,110,13,100
14625120,120,13,100
14625130,130,13,100
14625150,150,13,100
14625160,160,13,100
14625200,200,13,100
14625220,220,13,100
14625230,230,13,100
14625240,240,13,100
14625250,250,13,100
14625280,280,13,100
14625290,290,13,100
14625310,310,13,100
14625330,330,13,100
14625340,340,13,100
14625380,380,13,100
14625420,420,13,100
14625430,430,13,100
14625480,480,13,100
14625490,490,13,100
14625525,525,13,100
14625530,530,13,100
14625550,550,13,100
14625560,560,13,100
14625570,570,13,100
14625590,590,13,100
14625600,600,13,100
14625610,610,13,100
14625630,630,13,100
14625640,640,13,100
14625040,040,13,100
14625510,510,13,100
14625140,140,13,100
14625170,170,13,100
14625190,190,13,100
14625390,390,13,100
14625270,270,13,100
14625300,300,13,100
14625370,370,13,100
14625360,360,13,100
14625460,460,13,100
14625180,180,13,100
14625320,320,13,100
14625410,410,13,100
14625450,450,13,100
14625580,580,13,100
14625080,080,13,100
14625350,350,13,100
14625440,440,13,100
14625470,470,13,100
14625500,500,13,100
14626060,060,13,100
14626085,085,13,100
14626110,110,13,100
14626180,180,13,100
14626245,245,13,100
14626250,250,13,100
14626280,280,13,100
14626300,300,13,100
14626310,310,13,100
14626370,370,13,100
14626390,390,13,100
14626420,420,13,100
14626530,530,13,100
14626610,610,13,100
14626010,010,13,100
14626100,100,13,100
14626030,030,13,100
14626500,500,13,100
14626140,140,13,100
14626170,170,13,100
14626150,150,13,100
14626270,270,13,100
14626290,290,13,100
14626470,470,13,100
14626070,070,13,100
14626350,350,13,100
14626510,510,13,100
14626050,050,13,100
14626210,210,13,100
14626400,400,13,100
14626430,430,13,100
14626020,020,13,100
14626410,410,13,100
14626240,240,13,100
14626450,450,13,100
14626570,570,13,100
14626260,260,13,100
14626460,460,13,100
14626160,160,13,100
14626480,480,13,100
14626120,120,13,100
14626490,490,13,100
14626560,560,13,100
14626590,590,13,100
14626600,600,13,100
14626190,190,13,100
14626320,320,13,100
14626440,440,13,100
14626580,580,13,100
14626200,200,13,100
14626230,230,13,100
14626330,330,13,100
14626520,520,13,100
14627010,010,13,100
14627020,020,13,100
14627030,030,13,100
14627050,050,13,100
14627060,060,13,100
14627070,070,13,100
14627080,080,13,100
14627100,100,13,100
14627130,130,13,100
14627140,140,13,100
14627150,150,13,100
14627170,170,13,100
14627180,180,13,100
14627200,200,13,100
14627210,210,13,100
14627220,220,13,100
14627230,230,13,100
14627260,260,13,100
14627270,270,13,100
14627290,290,13,100
14627310,310,13,100
14627360,360,13,100
14627040,040,13,100
14627190,190,13,100
14627240,240,13,100
14627340,340,13,100
14627110,110,13,100
14627250,250,13,100
14628050,050,13,100
14628060,060,13,100
14628100,100,13,100
14628110,110,13,100
14628130,130,13,100
14628160,160,13,100
14628190,190,13,100
14628220,220,13,100
14628260,260,13,100
14628300,300,13,100
14628360,360,13,100
14628380,380,13,100
14628410,410,13,100
14628010,010,13,100
14628170,170,13,100
14628020,020,13,100
14628040,040,13,100
14628230,230,13,100
14628030,030,13,100
14628320,320,13,100
14628330,330,13,100
14628080,080,13,100
14628250,250,13,100
14628140,140,13,100
14628210,210,13,100
14628310,310,13,100
14628340,340,13,100
14628390,390,13,100
14628240,240,13,100
14628370,370,13,100
14628070,070,13,100
14628270,270,13,100
14628150,150,13,100
14628205,205,13,100
14628090,090,13,100
14628400,400,13,100
14713000,000,13,100
14729030,030,13,100
14729040,040,13,100
14729050,050,13,100
14729060,060,13,100
14729070,070,13,100
14729080,080,13,100
14729140,140,13,100
14729150,150,13,100
14729160,160,13,100
14729170,170,13,100
14729190,190,13,100
14729220,220,13,100
14729245,245,13,100
14729250,250,13,100
14729260,260,13,100
14729270,270,13,100
14729320,320,13,100
14729360,360,13,100
14729370,370,13,100
14729380,380,13,100
14729400,400,13,100
14729410,410,13,100
14729430,430,13,100
14729010,010,13,100
14729330,330,13,100
14729020,020,13,100
14729300,300,13,100
14729340,340,13,100
14729100,100,13,100
14729350,350,13,100
14730020,020,13,100
14730045,045,13,100
14730050,050,13,100
14730060,060,13,100
14730070,070,13,100
14730080,080,13,100
14730110,110,13,100
14730160,160,13,100
14730170,170,13,100
14730180,180,13,100
14730190,190,13,100
14730200,200,13,100
14730210,210,13,100
14730230,230,13,100
14730250,250,13,100
14730270,270,13,100
14730300,300,13,100
14730330,330,13,100
14730340,340,13,100
14730010,010,13,100
14730030,030,13,100
14730090,090,13,100
14730120,120,13,100
14730320,320,13,100
14730150,150,13,100
14730280,280,13,100
14730100,100,13,100
14730310,310,13,100
14730140,140,13,100
14730360,360,13,100
15001000,000,13,100
15002000,000,13,100
15003000,000,13,100
15081030,030,13,100
15081135,135,13,100
15081240,240,13,100
15081280,280,13,100
15081455,455,13,100
15081026,026,13,100
15081045,045,13,100
15081095,095,13,100
15081105,105,13,100
15081225,225,13,100
15081290,290,13,100
15081440,440,13,100
15081545,545,13,100
15082005,005,13,100
15082015,015,13,100
15082180,180,13,100
15082241,241,13,100
15082256,256,13,100
15082301,301,13,100
15082340,340,13,100
15082377,377,13,100
15082430,430,13,100
15082440,440,13,100
15083040,040,13,100
15083270,270,13,100
15083298,298,13,100
15083390,390,13,100
15083411,411,13,100
15083415,415,13,100
15083490,490,13,100
15083531,531,13,100
15083565,565,13,100
15083030,030,13,100
15083120,120,13,100
15083130,130,13,100
15083361,361,13,100
15083440,440,13,100
15083557,557,13,100
15083580,580,13,100
15083020,020,13,100
15083060,060,13,100
15083115,115,13,100
15083125,125,13,100
15083205,205,13,100
15083230,230,13,100
15083323,323,13,100
15083190,190,13,100
15083275,275,13,100
15083320,320,13,100
15083485,485,13,100
15083505,505,13,100
15083515,515,13,100
15083535,535,13,100
15083025,025,13,100
15083035,035,13,100
15083245,245,13,100
15083355,355,13,100
15084130,130,13,100
15084235,235,13,100
15084315,315,13,100
15084355,355,13,100
15084490,490,13,100
15084550,550,13,100
15084590,590,13,100
15084012,012,13,100
15084015,015,13,100
15084125,125,13,100
15084132,132,13,100
15084133,133,13,100
15084246,246,13,100
15084282,282,13,100
15084115,115,13,100
15084207,207,13,100
15084275,275,13,100
15084442,442,13,100
15084565,565,13,100
15084025,025,13,100
15084135,135,13,100
15084150,150,13,100
15084170,170,13,100
15084250,250,13,100
15084285,285,13,100
15084360,360,13,100
15084013,013,13,100
15084335,335,13,100
15084341,341,13,100
15084375,375,13,100
15084445,445,13,100
15084470,470,13,100
15084560,560,13,100
15085040,040,13,100
15085055,055,13,100
15085110,110,13,100
15085135,135,13,100
15085145,145,13,100
15085185,185,13,100
15085190,190,13,100
15085227,227,13,100
15085228,228,13,100
15085230,230,13,100
15085235,235,13,100
15085330,330,13,100
15085370,370,13,100
15085090,090,13,100
15085125,125,13,100
15085140,140,13,100
15085160,160,13,100
15085285,285,13,100
15085287,287,13,100
15085365,365,13,100
15086005,005,13,100
15086015,015,13,100
15086035,035,13,100
15086040,040,13,100
15086055,055,13,100
15086080,080,13,100
15086140,140,13,100
15086145,145,13,100
15087015,015,13,100
15087031,031,13,100
15087130,130,13,100
15087165,165,13,100
15087220,220,13,100
15087275,275,13,100
15087370,370,13,100
15087386,386,13,100
15087412,412,13,100
15087055,055,13,100
15087101,101,13,100
15087125,125,13,100
15087250,250,13,100
15087440,440,13,100
15087010,010,13,100
15087045,045,13,100
15087070,070,13,100
15087075,075,13,100
15087205,205,13,100
15087210,210,13,100
15087260,260,13,100
15087470,470,13,100
15088020,020,13,100
15088025,025,13,100
15088065,065,13,100
15088150,150,13,100
15088195,195,13,100
15088205,205,13,100
15088216,216,13,100
15088220,220,13,100
15088235,235,13,100
15088295,295,13,100
15088305,305,13,100
15088319,319,13,100
15088330,330,13,100
15088365,365,13,100
15088030,030,13,100
15088100,100,13,100
15088250,250,13,100
15088265,265,13,100
15088340,340,13,100
15088355,355,13,100
15089015,015,13,100
15089026,026,13,100
15089030,030,13,100
15089042,042,13,100
15089055,055,13,100
15089175,175,13,100
15089195,195,13,100
15089235,235,13,100
15089305,305,13,100
15089307,307,13,100
15089310,310,13,100
15089041,041,13,100
15089043,043,13,100
15089045,045,13,100
15089075,075,13,100
15089365,365,13,100
15089005,005,13,100
15089130,130,13,100
15089165,165,13,100
15089185,185,13,100
15089245,245,13,100
15090070,070,13,100
15090225,225,13,100
15090415,415,13,100
15090535,535,13,100
15090546,546,13,100
15090550,550,13,100
15090010,010,13,100
15090135,135,13,100
15090180,180,13,100
15090220,220,13,100
15090245,245,13,100
15090270,270,13,100
15090435,435,13,100
15090610,610,13,100
15090285,285,13,100
15090310,310,13,100
15090445,445,13,100
15090485,485,13,100
15090500,500,13,100
15090631,631,13,100
15090003,003,13,100
15090007,007,13,100
15090008,008,13,100
15090520,520,13,100
15090635,635,13,100
15091010,010,13,100
15091020,020,13,100
15091060,060,13,100
15091110,110,13,100
15091145,145,13,100
15091160,160,13,100
15091241,241,13,100
15091375,375,13,100
15091391,391,13,100
16051000,000,13,100
16052000,000,13,100
16053000,000,13,100
16054000,000,13,100
16055000,000,13,100
16061045,045,13,100
16061074,074,13,100
16061115,115,13,100
16061116,116,13,100
16061117,117,13,100
16061118,118,13,100
16061003,003,13,100
16061015,015,13,100
16061026,026,13,100
16061031,031,13,100
16061094,094,13,100
16061103,103,13,100
16061114,114,13,100
16061017,017,13,100
16061019,019,13,100
16061037,037,13,100
16061044,044,13,100
16061058,058,13,100
16061001,001,13,100
16061014,014,13,100
16061021,021,11,84.61538461538461
16061032,032,13,100
16061033,033,13,100
16061036,036,13,100
16061048,048,13,100
16061057,057,13,100
16061066,066,13,100
16061069,069,13,100
16061078,078,13,100
16061082,082,13,100
16061083,083,13,100
16061102,102,13,100
16061012,012,13,100
16061034,034,13,100
16061047,047,13,100
16061076,076,13,100
16061089,089,13,100
16061107,107,13,100
16061018,018,13,100
16061027,027,13,100
16061041,041,13,100
16061063,063,13,100
16061101,101,13,100
16061023,023,13,100
16061035,035,13,100
16061056,056,13,100
16061062,062,13,100
16061075,075,13,100
16061085,085,13,100
16061086,086,13,100
16061098,098,13,100
16061105,105,13,100
16061113,113,13,100
16061002,002,13,100
16061024,024,11,84.61538461538461
16061119,119,0,0
16062005,005,13,100
16062041,041,13,100
16062049,049,13,100
16062062,062,13,100
16062063,063,13,100
16062065,065,13,100
16062008,008,13,100
16062054,054,13,100
16062064,064,13,100
16062009,009,13,100
16062024,024,13,100
16062026,026,13,100
16062033,033,13,100
16062037,037,13,100
16062066,066,13,100
16063004,004,13,100
16063076,076,13,100
16063078,078,13,100
16063082,082,13,100
16063092,092,13,100
16063097,097,13,100
16063098,098,13,100
16063099,099,13,100
16063101,101,13,100
16063103,103,13,100
16063105,105,13,100
16063006,006,13,100
16063008,008,13,100
16063046,046,13,100
16063049,049,13,100
16063058,058,13,100
16063104,104,13,100
16063003,003,13,100
16063051,051,13,100
16063011,011,13,100
16063032,032,13,100
16063033,033,11,84.61538461538461
16063068,068,13,100
16063066,066,13,100
16063071,071,13,100
16063015,015,13,100
16063023,023,13,100
16063062,062,13,100
16063084,084,13,100
16063086,086,13,100
16064003,003,13,100
16064046,046,13,100
16064071,071,13,100
16064074,074,13,100
16064076,076,13,100
16064004,004,13,100
16064005,005,13,100
16064007,007,13,100
16064009,009,13,100
16064021,021,13,100
16064027,027,13,100
16064033,033,13,100
16064038,038,13,100
16064045,045,13,100
16064061,061,13,100
16064062,062,13,100
16064064,064,13,100
16064019,019,13,100
16064022,022,13,100
16064032,032,13,100
16064053,053,13,100
16064075,075,13,100
16064037,037,13,100
16064043,043,13,100
16064077,077,13,100
16065003,003,13,100
16065032,032,13,100
16065067,067,13,100
16065085,085,13,100
16065087,087,13,100
16065089,089,13,100
16065012,012,13,100
16065048,048,13,100
16065051,051,13,100
16065074,074,13,100
16065075,075,13,100
16065077,077,13,100
16065079,079,13,100
16065001,001,13,100
16065005,005,13,100
16065014,014,13,100
16065018,018,13,100
16065038,038,13,100
16065058,058,13,100
16065008,008,13,100
16065019,019,13,100
16065042,042,13,100
16065046,046,13,100
16065056,056,13,100
16065086,086,13,100
16065016,016,13,100
16065052,052,13,100
16065088,088,13,100
16066023,023,13,100
16066047,047,13,100
16066063,063,13,100
16066069,069,13,100
16066074,074,13,100
16066092,092,13,100
16066093,093,13,100
16066094,094,13,100
16066012,012,13,100
16066019,019,13,100
16066024,024,13,100
16066052,052,13,100
16066095,095,13,100
16066025,025,13,100
16066041,041,13,100
16066064,064,13,100
16066086,086,13,100
16066005,005,13,100
16066015,015,13,100
16066016,016,13,100
16066017,017,13,100
16066018,018,13,100
16066038,038,13,100
16066039,039,13,100
16066045,045,13,100
16066049,049,13,100
16066057,057,13,100
16066058,058,13,100
16066065,065,13,100
16066079,079,13,100
16066081,081,13,100
16066042,042,13,100
16066056,056,13,100
16066076,076,13,100
16066013,013,13,100
16066022,022,13,100
16066059,059,13,100
16066061,061,13,100
16067019,019,13,100
16067029,029,13,100
16067064,064,13,100
16067065,065,13,100
16067072,072,13,100
16067087,087,13,100
16067088,088,13,100
16067004,004,13,100
16067016,016,13,100
16067022,022,13,100
16067047,047,13,100
16067052,052,13,100
16067055,055,13,100
16067068,068,13,100
16067071,071,13,100
16067082,082,13,100
16067009,009,13,100
16067011,011,13,100
16067026,026,13,100
16067033,033,13,100
16067067,067,13,100
16067044,044,13,100
16067053,053,13,100
16067059,059,13,100
16067089,089,13,100
16067063,063,13,100
16067091,091,13,100
16067013,013,13,100
16067092,092,13,100
16068034,034,13,100
16068051,051,13,100
16068058,058,13,100
16068063,063,13,100
16068002,002,13,100
16068014,014,13,100
16068045,045,13,100
16068057,057,13,100
16068005,005,13,100
