AGS,mun_name,return_period,rp_label,flood_area_m2_obs,flood_share_obs,flood_area_m2_adj,flood_share_adj,normalized_share,exposure_curve_type,monotone_adjustment_applied,low_signal_flag
01051010,Brickeln,50,RP50,69584.69417107469,0.01155733672440489,69584.69417107469,0.01155733672440489,1,early exposure,FALSE,TRUE
01051010,Brickeln,100,RP100,69584.69417107469,0.01155733672440489,69584.69417107469,0.01155733672440489,1,early exposure,FALSE,TRUE
01051010,Brickeln,200,RP200,69584.69417107469,0.01155733672440489,69584.69417107469,0.01155733672440489,1,early exposure,FALSE,TRUE
01051010,Brickeln,500,RP500,69584.69417107469,0.01155733672440489,69584.69417107469,0.01155733672440489,1,early exposure,FALSE,TRUE
01051011,"Brunsbüttel, Stadt",10,RP10,38248384.60983891,0.7671343511710129,38248384.60983891,0.7671343511710129,0.8710899360246736,early exposure,FALSE,FALSE
01051011,"Brunsbüttel, Stadt",20,RP20,41759240.91561798,0.837550357014451,41759240.91561798,0.837550357014451,0.9510481257884894,early exposure,FALSE,FALSE
01051011,"Brunsbüttel, Stadt",50,RP50,42753222.7618608,0.8574863000999299,42753222.7618608,0.8574863000999299,0.97368561993852,early exposure,FALSE,FALSE
01051011,"Brunsbüttel, Stadt",100,RP100,43225802.40778954,0.8669646632714536,43225802.40778954,0.8669646632714536,0.9844484110403626,early exposure,FALSE,FALSE
01051011,"Brunsbüttel, Stadt",200,RP200,43608412.58108762,0.8746385404832234,43608412.58108762,0.8746385404832234,0.993162187446357,early exposure,FALSE,FALSE
01051011,"Brunsbüttel, Stadt",500,RP500,43908651.71097043,0.8806603307483096,43908651.71097043,0.8806603307483096,1,early exposure,FALSE,FALSE
01051012,Buchholz,10,RP10,5835809.741735762,0.4005873560453823,5835809.741735762,0.4005873560453823,0.9525710546150081,early exposure,FALSE,FALSE
01051012,Buchholz,20,RP20,6120583.698195195,0.4201350882945726,6120583.698195194,0.4201350882945726,0.9990543088738706,early exposure,FALSE,FALSE
01051012,Buchholz,50,RP50,6126377.358898825,0.4205327824151491,6126377.358898824,0.4205327824151491,1,early exposure,FALSE,FALSE
01051012,Buchholz,100,RP100,6126377.358898825,0.4205327824151491,6126377.358898824,0.4205327824151491,1,early exposure,FALSE,FALSE
01051012,Buchholz,200,RP200,6126377.358898825,0.4205327824151491,6126377.358898824,0.4205327824151491,1,early exposure,FALSE,FALSE
01051012,Buchholz,500,RP500,6126377.358898825,0.4205327824151491,6126377.358898824,0.4205327824151491,1,early exposure,FALSE,FALSE
12070008,"Bad Wilsnack, Stadt",10,RP10,11620334.81489937,0.14581263022080565,11620334.81489937,0.14581263022080565,0.751741200134819,early exposure,FALSE,FALSE
12070008,"Bad Wilsnack, Stadt",20,RP20,12557057.353717089,0.15756667856345705,12557057.353717089,0.15756667856345705,0.8123395337233908,early exposure,FALSE,FALSE
12070008,"Bad Wilsnack, Stadt",50,RP50,14917680.4910665,0.1871879135880856,14917680.4910665,0.1871879135880856,0.9650526610647595,early exposure,FALSE,FALSE
12070008,"Bad Wilsnack, Stadt",100,RP100,15097931.322923502,0.1894497114029694,15097931.322923502,0.1894497114029694,0.9767134246162318,early exposure,FALSE,FALSE
12070008,"Bad Wilsnack, Stadt",200,RP200,15107930.371751629,0.1895751800432934,15107930.371751627,0.1895751800432934,0.977360281792552,early exposure,FALSE,FALSE
12070008,"Bad Wilsnack, Stadt",500,RP500,15457892.706712564,0.19396652756913585,15457892.706712566,0.19396652756913585,1,early exposure,FALSE,FALSE
15091160,"Kemberg, Stadt",10,RP10,95258565.21242668,0.4019568768031661,95258565.21242669,0.4019568768031661,0.8766982772570152,early exposure,FALSE,FALSE
15091160,"Kemberg, Stadt",20,RP20,100270649.23734348,0.42310606833715514,100270649.23734349,0.42310606833715514,0.9228262597677023,early exposure,FALSE,FALSE
15091160,"Kemberg, Stadt",50,RP50,104608546.98595268,0.44141043631744226,104608546.98595268,0.44141043631744226,0.9627494674566067,early exposure,FALSE,FALSE
15091160,"Kemberg, Stadt",100,RP100,105948938.72799698,0.4470664072752601,105948938.72799698,0.4470664072752601,0.9750855668769501,early exposure,FALSE,FALSE
15091160,"Kemberg, Stadt",200,RP200,107088898.66804284,0.45187662813214313,107088898.66804285,0.45187662813214313,0.9855770215125682,early exposure,FALSE,FALSE
15091160,"Kemberg, Stadt",500,RP500,108656042.43054812,0.4584894110443511,108656042.43054813,0.4584894110443511,1,early exposure,FALSE,FALSE
16064003,"Bad Langensalza, Stadt",10,RP10,2596585.498250773,0.02053341456035085,2596585.498250773,0.02053341456035085,0.6706767636613806,early exposure,FALSE,FALSE
16064003,"Bad Langensalza, Stadt",20,RP20,2948441.8490619133,0.02331584260740128,2948441.8490619124,0.02331584260740128,0.76155837676239,early exposure,FALSE,FALSE
16064003,"Bad Langensalza, Stadt",50,RP50,3024675.975423569,0.02391869081759292,3024675.9754235684,0.02391869081759292,0.7812490271119477,early exposure,FALSE,FALSE
16064003,"Bad Langensalza, Stadt",100,RP100,3543680.643655977,0.02802290306816298,3543680.6436559763,0.02802290306816298,0.9153036813683748,early exposure,FALSE,FALSE
16064003,"Bad Langensalza, Stadt",200,RP200,3731525.7104455326,0.02950835410842533,3731525.710445532,0.02950835410842533,0.9638225233433629,early exposure,FALSE,FALSE
16064003,"Bad Langensalza, Stadt",500,RP500,3871590.0698205326,0.03061596237247606,3871590.069820532,0.03061596237247606,1,early exposure,FALSE,FALSE
16064004,"Bad Tennstedt, Stadt",10,RP10,48589.82666032262,0.0017670170921371,48589.82666032243,0.0017670170921371,0.529280767972062,early exposure,FALSE,TRUE
16064004,"Bad Tennstedt, Stadt",20,RP20,91803.49939124795,0.00333852503068914,91803.49939124793,0.00333852503068914,1,early exposure,FALSE,TRUE
16064004,"Bad Tennstedt, Stadt",50,RP50,91803.49939124795,0.00333852503068914,91803.49939124793,0.00333852503068914,1,early exposure,FALSE,TRUE
16064004,"Bad Tennstedt, Stadt",100,RP100,91803.49939124795,0.00333852503068914,91803.49939124793,0.00333852503068914,1,early exposure,FALSE,TRUE
16064004,"Bad Tennstedt, Stadt",200,RP200,91803.49939124795,0.00333852503068914,91803.49939124793,0.00333852503068914,1,early exposure,FALSE,TRUE
16064004,"Bad Tennstedt, Stadt",500,RP500,91803.49939124795,0.00333852503068914,91803.49939124793,0.00333852503068914,1,early exposure,FALSE,TRUE
16064005,Ballhausen,10,RP10,107261.65446501116,0.00726509525762202,107261.6544650111,0.00726509525762202,0.1138208316884666,early exposure,FALSE,FALSE
16064005,Ballhausen,20,RP20,252701.23606151863,0.01711607527277732,252701.2360615186,0.01711607527277732,0.26815421597480577,early exposure,FALSE,FALSE
16064005,Ballhausen,50,RP50,527859.5748873918,0.03575322526332774,527859.5748873918,0.03575322526332774,0.5601388131487567,early exposure,FALSE,FALSE
16064005,Ballhausen,100,RP100,721264.2434715331,0.04885299840724237,721264.2434715331,0.04885299840724237,0.7653704063073354,early exposure,FALSE,FALSE
16064005,Ballhausen,200,RP200,851311.6653465331,0.05766142964618275,851311.6653465331,0.05766142964618275,0.9033703820729698,early exposure,FALSE,FALSE
16064005,Ballhausen,500,RP500,942372.7877739612,0.06382922308551527,942372.7877739612,0.06382922308551527,1,early exposure,FALSE,FALSE
01058075,Hörsten,10,RP10,0,0,0,0,0,early exposure,FALSE,TRUE
01058075,Hörsten,20,RP20,36002.007739108936,0.00730408645012892,36002.0077391089,0.00730408645012892,1,early exposure,FALSE,TRUE
01058075,Hörsten,50,RP50,36002.007739108936,0.00730408645012892,36002.0077391089,0.00730408645012892,1,early exposure,FALSE,TRUE
01058075,Hörsten,100,RP100,36002.007739108936,0.00730408645012892,36002.0077391089,0.00730408645012892,1,early exposure,FALSE,TRUE
01058075,Hörsten,200,RP200,36002.007739108936,0.00730408645012892,36002.0077391089,0.00730408645012892,1,early exposure,FALSE,TRUE
01058075,Hörsten,500,RP500,36002.007739108936,0.00730408645012892,36002.0077391089,0.00730408645012892,1,early exposure,FALSE,TRUE
12061572,Zeuthen,10,RP10,1146057.6527693295,0.08553195746299039,1146057.6527693295,0.08553195746299039,0.774066777841003,early exposure,FALSE,FALSE
12061572,Zeuthen,20,RP20,1266687.0600018497,0.09453470641132304,1266687.0600018497,0.09453470641132304,0.8555419255735063,early exposure,FALSE,FALSE
12061572,Zeuthen,50,RP50,1266687.0600018497,0.09453470641132304,1266687.0600018497,0.09453470641132304,0.8555419255735063,early exposure,FALSE,FALSE
12061572,Zeuthen,100,RP100,1480566.9040155285,0.1104968717318586,1480566.9040155283,0.1104968717318586,1,early exposure,FALSE,FALSE
12061572,Zeuthen,200,RP200,1480566.9040155285,0.1104968717318586,1480566.9040155283,0.1104968717318586,1,early exposure,FALSE,FALSE
12061572,Zeuthen,500,RP500,1480566.9040155285,0.1104968717318586,1480566.9040155283,0.1104968717318586,1,early exposure,FALSE,FALSE
15083120,Burgstall,10,RP10,0,0,0,0,0,early exposure,FALSE,TRUE
15083120,Burgstall,20,RP20,0,0,0,0,0,early exposure,FALSE,TRUE
15083120,Burgstall,50,RP50,892478.7363532751,0.0076113847226835,892478.7363532742,0.0076113847226835,0.5934007546919022,early exposure,FALSE,TRUE
15083120,Burgstall,100,RP100,1383851.853795816,0.0118019941869734,1383851.853795815,0.0118019941869734,0.9201101392954346,early exposure,FALSE,TRUE
15083120,Burgstall,200,RP200,1469379.196375806,0.01253140261113935,1469379.196375806,0.01253140261113935,0.976976468504728,early exposure,FALSE,TRUE
15083120,Burgstall,500,RP500,1504006.742992189,0.01282671897954593,1504006.742992188,0.01282671897954593,1,early exposure,FALSE,TRUE
12071301,Neuhausen/Spree / Kopańce/Sprjewja,10,RP10,5132638.9415203165,0.03812825848562428,5132638.9415203165,0.03812825848562428,0.47678490013825803,early exposure,FALSE,FALSE
12071301,Neuhausen/Spree / Kopańce/Sprjewja,20,RP20,7296927.053825004,0.05420586252587145,7296927.053825004,0.05420586252587145,0.6778315553292338,early exposure,FALSE,FALSE
12071301,Neuhausen/Spree / Kopańce/Sprjewja,50,RP50,8002582.183664175,0.0594478835405515,8002582.183664175,0.0594478835405515,0.7433817945815513,early exposure,FALSE,FALSE
12071301,Neuhausen/Spree / Kopańce/Sprjewja,100,RP100,8451220.601469431,0.06278063337071849,8451220.601469431,0.06278063337071849,0.7850570469553536,early exposure,FALSE,FALSE
12071301,Neuhausen/Spree / Kopańce/Sprjewja,200,RP200,9548325.016508492,0.07093056972878588,9548325.016508492,0.07093056972878588,0.8869700832950383,early exposure,FALSE,FALSE
12071301,Neuhausen/Spree / Kopańce/Sprjewja,500,RP500,10765103.802641304,0.07996951764740841,10765103.802641304,0.07996951764740841,1,early exposure,FALSE,FALSE
12061112,Eichwalde,10,RP10,30508.41745709029,0.01078763175773078,30508.417457090287,0.01078763175773078,0.4990108969425738,early exposure,FALSE,FALSE
12061112,Eichwalde,20,RP20,47882.76424418377,0.01693111840150352,47882.76424418376,0.01693111840150352,0.7831943812617153,early exposure,FALSE,FALSE
12061112,Eichwalde,50,RP50,47882.76424418377,0.01693111840150352,47882.76424418376,0.01693111840150352,0.7831943812617153,early exposure,FALSE,FALSE
12061112,Eichwalde,100,RP100,61137.778040548874,0.0216180284314958,61137.77804054888,0.0216180284314958,1,early exposure,FALSE,FALSE
12061112,Eichwalde,200,RP200,61137.778040548874,0.0216180284314958,61137.77804054888,0.0216180284314958,1,early exposure,FALSE,FALSE
12061112,Eichwalde,500,RP500,61137.778040548874,0.0216180284314958,61137.77804054888,0.0216180284314958,1,early exposure,FALSE,FALSE
15083125,Calvörde,10,RP10,21699.893339634975,2.033310881098419e-4,21699.89333963497,2.033310881098419e-4,0.5009689102962256,early exposure,FALSE,TRUE
15083125,Calvörde,20,RP20,21699.893339634975,2.033310881098419e-4,21699.89333963497,2.033310881098419e-4,0.5009689102962256,early exposure,FALSE,TRUE
15083125,Calvörde,50,RP50,43315.84833638421,4.058756620038779e-4,43315.8483363842,4.058756620038779e-4,1,early exposure,FALSE,TRUE
15083125,Calvörde,100,RP100,43315.84833638421,4.058756620038779e-4,43315.8483363842,4.058756620038779e-4,1,early exposure,FALSE,TRUE
15083125,Calvörde,200,RP200,43315.84833638421,4.058756620038779e-4,43315.8483363842,4.058756620038779e-4,1,early exposure,FALSE,TRUE
15083125,Calvörde,500,RP500,43315.84833638421,4.058756620038779e-4,43315.8483363842,4.058756620038779e-4,1,early exposure,FALSE,TRUE
14521035,"Aue-Bad Schlema, Stadt",10,RP10,662259.8926630096,0.01831763768948487,662259.8926630095,0.01831763768948487,0.9308929251423694,early exposure,FALSE,TRUE
14521035,"Aue-Bad Schlema, Stadt",20,RP20,701433.0055872771,0.01940113813646292,701433.0055872768,0.01940113813646292,0.9859558605261965,early exposure,FALSE,TRUE
14521035,"Aue-Bad Schlema, Stadt",50,RP50,701433.0055872771,0.01940113813646292,701433.0055872768,0.01940113813646292,0.9859558605261965,early exposure,FALSE,TRUE
14521035,"Aue-Bad Schlema, Stadt",100,RP100,711424.3483607146,0.01967749157260315,711424.3483607145,0.01967749157260315,1,early exposure,FALSE,TRUE
14521035,"Aue-Bad Schlema, Stadt",200,RP200,711424.3483607146,0.01967749157260315,711424.3483607145,0.01967749157260315,1,early exposure,FALSE,TRUE
14521035,"Aue-Bad Schlema, Stadt",500,RP500,711424.3483607146,0.01967749157260315,711424.3483607145,0.01967749157260315,1,early exposure,FALSE,TRUE
14628210,"Königstein/Sächs. Schw., Stadt",10,RP10,1517792.4355487768,0.0557604372911934,1517792.4355487765,0.0557604372911934,0.7695314951035763,early exposure,FALSE,FALSE
14628210,"Königstein/Sächs. Schw., Stadt",20,RP20,1587629.7841815893,0.05832611162703576,1587629.7841815893,0.05832611162703576,0.8049395245869008,early exposure,FALSE,FALSE
14628210,"Königstein/Sächs. Schw., Stadt",50,RP50,1706968.733243004,0.06271036854496535,1706968.7332430037,0.06271036854496535,0.8654452154471375,early exposure,FALSE,FALSE
14628210,"Königstein/Sächs. Schw., Stadt",100,RP100,1786579.6627308608,0.0656351032698398,1786579.6627308608,0.0656351032698398,0.9058085195198882,early exposure,FALSE,FALSE
14628210,"Königstein/Sächs. Schw., Stadt",200,RP200,1852855.8811411408,0.06806994932257274,1852855.8811411406,0.06806994932257274,0.9394110308043995,early exposure,FALSE,FALSE
14628210,"Königstein/Sächs. Schw., Stadt",500,RP500,1972359.0849838925,0.07246024060872029,1972359.0849838925,0.07246024060872029,1,early exposure,FALSE,FALSE
14730180,Löbnitz,10,RP10,9302473.223485986,0.2496512782870024,9302473.223485986,0.2496512782870024,0.655161673312273,early exposure,FALSE,FALSE
14730180,Löbnitz,20,RP20,10316028.186295588,0.27685214046639717,10316028.186295588,0.27685214046639717,0.7265450946320773,early exposure,FALSE,FALSE
14730180,Löbnitz,50,RP50,11090536.053969571,0.2976376750831464,11090536.053969573,0.2976376750831464,0.7810927249652347,early exposure,FALSE,FALSE
14730180,Löbnitz,100,RP100,12268157.959242243,0.32924161598435187,12268157.959242243,0.32924161598435187,0.8640311779391964,early exposure,FALSE,FALSE
14730180,Löbnitz,200,RP200,13191979.784422822,0.35403430218993887,13191979.784422822,0.35403430218993887,0.9290948054592008,early exposure,FALSE,FALSE
14730180,Löbnitz,500,RP500,14198744.527371189,0.3810529346517647,14198744.527371185,0.3810529346517647,1,early exposure,FALSE,FALSE
16075098,"Schleiz, Stadt",10,RP10,1744117.3890948694,0.01611529277516608,1744117.389094869,0.01611529277516608,0.7990604710384349,early exposure,FALSE,FALSE
16075098,"Schleiz, Stadt",20,RP20,2161964.857323793,0.01997611907503204,2161964.857323793,0.01997611907503204,0.9904956329563467,early exposure,FALSE,FALSE
16075098,"Schleiz, Stadt",50,RP50,2171963.8075191057,0.02006850735740872,2171963.807519106,0.02006850735740872,0.9950766123691505,early exposure,FALSE,FALSE
16075098,"Schleiz, Stadt",100,RP100,2171963.8075191057,0.02006850735740872,2171963.807519106,0.02006850735740872,0.9950766123691505,early exposure,FALSE,FALSE
16075098,"Schleiz, Stadt",200,RP200,2182710.135602461,0.02016780126067697,2182710.135602461,0.02016780126067697,1,early exposure,FALSE,FALSE
16075098,"Schleiz, Stadt",500,RP500,2182710.135602461,0.02016780126067697,2182710.135602461,0.02016780126067697,1,early exposure,FALSE,FALSE
14627360,Zeithain,10,RP10,16359008.375360522,0.20074747172347435,16359008.37536052,0.20074747172347435,0.7046879172034703,early exposure,FALSE,FALSE
14627360,Zeithain,20,RP20,17909881.965293784,0.21977881793946707,17909881.965293784,0.21977881793946707,0.7714940374070646,early exposure,FALSE,FALSE
14627360,Zeithain,50,RP50,18758634.167243212,0.2301941716547759,18758634.167243212,0.2301941716547759,0.8080552645725481,early exposure,FALSE,FALSE
14627360,Zeithain,100,RP100,19028257.998297896,0.23350282589338783,19028257.998297893,0.23350282589338783,0.819669700580816,early exposure,FALSE,FALSE
14627360,Zeithain,200,RP200,20745551.234773125,0.25457636944321976,20745551.234773125,0.25457636944321976,0.8936445874610037,early exposure,FALSE,FALSE
14627360,Zeithain,500,RP500,23214543.595810015,0.28487429232522354,23214543.595810015,0.28487429232522354,1,early exposure,FALSE,FALSE
12062464,Schraden,10,RP10,2473186.391198851,0.14969487733326986,2473186.391198851,0.14969487733326986,0.8343083557977313,early exposure,FALSE,FALSE
12062464,Schraden,20,RP20,2699364.640250865,0.16338479790204785,2699364.640250865,0.16338479790204785,0.9106076609189777,early exposure,FALSE,FALSE
12062464,Schraden,50,RP50,2850170.758307348,0.17251265960463022,2850170.758307348,0.17251265960463022,0.9614808198720132,early exposure,FALSE,FALSE
12062464,Schraden,100,RP100,2867864.8225676,0.1735836305546529,2867864.8225676,0.1735836305546529,0.9674497616844393,early exposure,FALSE,FALSE
12062464,Schraden,200,RP200,2920230.036305822,0.17675314672010206,2920230.036305822,0.17675314672010206,0.9851147203508807,early exposure,FALSE,FALSE
12062464,Schraden,500,RP500,2964355.2938338867,0.17942392197443327,2964355.2938338867,0.17942392197443327,1,early exposure,FALSE,FALSE
16053000,"Jena, Stadt",10,RP10,8523232.328686666,0.07426048142467949,8523232.328686666,0.07426048142467949,0.8654863715470356,early exposure,FALSE,FALSE
16053000,"Jena, Stadt",20,RP20,8751811.181090659,0.07625202347919917,8751811.181090659,0.07625202347919917,0.8886972701768515,early exposure,FALSE,FALSE
16053000,"Jena, Stadt",50,RP50,9167923.648652531,0.07987749219532855,9167923.648652533,0.07987749219532855,0.9309511541280712,early exposure,FALSE,FALSE
16053000,"Jena, Stadt",100,RP100,9297921.11642597,0.08101012288854026,9297921.11642597,0.08101012288854026,0.9441516668390596,early exposure,FALSE,FALSE
16053000,"Jena, Stadt",200,RP200,9637914.68673847,0.08397238946054537,9637914.68673847,0.08397238946054537,0.978676104302614,early exposure,FALSE,FALSE
16053000,"Jena, Stadt",500,RP500,9847910.50314472,0.08580202284634558,9847910.50314472,0.08580202284634558,1,early exposure,FALSE,FALSE
16064022,Herbsleben,10,RP10,3429567.21318592,0.13703509853538975,3429567.21318592,0.13703509853538975,0.6719440269892322,early exposure,FALSE,FALSE
16064022,Herbsleben,20,RP20,4554498.405855121,0.18198393529831008,4554498.405855121,0.18198393529831008,0.8923481621762352,early exposure,FALSE,FALSE
16064022,Herbsleben,50,RP50,4748046.331673197,0.18971752307691547,4748046.331673197,0.18971752307691547,0.9302693821452113,early exposure,FALSE,FALSE
16064022,Herbsleben,100,RP100,4883862.767545013,0.19514433570821835,4883862.767545012,0.19514433570821835,0.9568794577547964,early exposure,FALSE,FALSE
16064022,Herbsleben,200,RP200,4993905.025357512,0.19954129039813223,4993905.025357512,0.19954129039813223,0.9784396819047205,early exposure,FALSE,FALSE
16064022,Herbsleben,500,RP500,5103947.762662199,0.20393826424709885,5103947.762662199,0.20393826424709885,1,early exposure,FALSE,FALSE
03355003,"Artlenburg, Flecken",10,RP10,8863701.596938891,0.7515106000649517,8863701.596938891,0.7515106000649517,0.8374574879945159,early exposure,FALSE,FALSE
03355003,"Artlenburg, Flecken",20,RP20,9055616.569442,0.7677821469542411,9055616.569441998,0.7677821469542411,0.8555899385314897,early exposure,FALSE,FALSE
03355003,"Artlenburg, Flecken",50,RP50,10201291.086060282,0.8649183754301943,10201291.08606028,0.8649183754301943,0.96383520065514106,early exposure,FALSE,FALSE
03355003,"Artlenburg, Flecken",100,RP100,10331363.786255594,0.8759466136788292,10331363.786255592,0.8759466136788292,0.9761246889203878,early exposure,FALSE,FALSE
03355003,"Artlenburg, Flecken",200,RP200,10401585.733663425,0.8819003946423506,10401585.733663423,0.8819003946423506,0.9827593770396895,early exposure,FALSE,FALSE
03355003,"Artlenburg, Flecken",500,RP500,10584061.548204744,0.8973716407558983,10584061.548204742,0.8973716407558983,1,early exposure,FALSE,FALSE
03355004,"Bardowick, Flecken",10,RP10,2355696.939927979,0.10179470680033906,2355696.939927979,0.10179470680033906,0.8965920780446519,early exposure,FALSE,FALSE
03355004,"Bardowick, Flecken",20,RP20,2415730.404000245,0.10438888127578404,2415730.404000245,0.10438888127578404,0.9194411667336314,early exposure,FALSE,FALSE
03355004,"Bardowick, Flecken",50,RP50,2455753.97626587,0.1061183854980063,2455753.97626587,0.1061183854980063,0.9346743731873887,early exposure,FALSE,FALSE
03355004,"Bardowick, Flecken",100,RP100,2455753.97626587,0.1061183854980063,2455753.97626587,0.1061183854980063,0.9346743731873887,early exposure,FALSE,FALSE
03355004,"Bardowick, Flecken",200,RP200,2475765.708687745,0.10698313528815286,2475765.708687745,0.10698313528815286,0.9422909559715693,early exposure,FALSE,FALSE
03355004,"Bardowick, Flecken",500,RP500,2627389.866153447,0.11353513966166172,2627389.866153447,0.11353513966166172,1,early exposure,FALSE,FALSE
12062453,Schönborn,10,RP10,1620420.98502168,0.04169013547366384,1620420.98502168,0.04169013547366384,0.39080417702943626,early exposure,FALSE,FALSE
12062453,Schönborn,20,RP20,2349251.662756055,0.06044146612969198,2349251.662756055,0.06044146612969198,0.5665795316061841,early exposure,FALSE,FALSE
12062453,Schönborn,50,RP50,2738623.783849805,0.07045921869406592,2738623.783849805,0.07045921869406592,0.6604861476947268,early exposure,FALSE,FALSE
12062453,Schönborn,100,RP100,3157954.37564668,0.08124774176421701,3157954.37564668,0.08124774176421701,0.7616179821656631,early exposure,FALSE,FALSE
12062453,Schönborn,200,RP200,3776965.811193555,0.0971736467273344,3776965.811193555,0.0971736467273344,0.9109077388874139,early exposure,FALSE,FALSE
12062453,Schönborn,500,RP500,4146375.807287305,0.10667781442500714,4146375.807287305,0.10667781442500714,1,early exposure,FALSE,FALSE
15084025,Balgstädt,10,RP10,251562.517429968,0.0076588172199038,251562.51742996782,0.0076588172199038,0.7431265902871118,early exposure,FALSE,TRUE
15084025,Balgstädt,20,RP20,277363.5719485111,0.0084443299531086,277363.5719485108,0.0084443299531086,0.8193440246889376,early exposure,FALSE,TRUE
15084025,Balgstädt,50,RP50,309535.3916752788,0.00942380054131976,309535.3916752787,0.00942380054131976,0.9143809759054093,early exposure,FALSE,TRUE
15084025,Balgstädt,100,RP100,328561.50042060856,0.01000305014803853,328561.5004206084,0.01000305014803853,0.9705849265686265,early exposure,FALSE,TRUE
15084025,Balgstädt,200,RP200,328561.50042060856,0.01000305014803853,328561.5004206084,0.01000305014803853,0.9705849265686265,early exposure,FALSE,TRUE
15084025,Balgstädt,500,RP500,338519.0635323317,0.0103062080135563,338519.0635323317,0.0103062080135563,1,early exposure,FALSE,TRUE
01061101,Sommerland,10,RP10,18753679.152704556,0.9822554002530438,18753679.152704556,0.9822554002530438,0.9832862825948507,early exposure,FALSE,FALSE
01061101,Sommerland,20,RP20,18753679.152704556,0.9822554002530438,18753679.152704556,0.9822554002530438,0.9832862825948507,early exposure,FALSE,FALSE
01061101,Sommerland,50,RP50,18753679.152704556,0.9822554002530438,18753679.152704556,0.9822554002530438,0.9832862825948507,early exposure,FALSE,FALSE
01061101,Sommerland,100,RP100,19072450.70399476,0.9989515949118232,19072450.703994762,0.9989515949118232,1,early exposure,FALSE,FALSE
01061101,Sommerland,200,RP200,19072450.70399476,0.9989515949118232,19072450.703994762,0.9989515949118232,1,early exposure,FALSE,FALSE
01061101,Sommerland,500,RP500,19072450.70399476,0.9989515949118232,19072450.703994762,0.9989515949118232,1,early exposure,FALSE,FALSE
16064019,Großvargula,10,RP10,403309.7825610055,0.02649713743052552,403309.7825610055,0.02649713743052552,0.8364507192305852,early exposure,FALSE,FALSE
16064019,Großvargula,20,RP20,413313.881193818,0.02715439889008872,413313.881193818,0.02715439889008872,0.8571988782351438,early exposure,FALSE,FALSE
16064019,Großvargula,50,RP50,448023.7843956848,0.02943481239630211,448023.7843956848,0.02943481239630211,0.929186032410443,early exposure,FALSE,FALSE
16064019,Großvargula,100,RP100,482168.01455080666,0.03167806162555409,482168.01455080666,0.03167806162555409,1,early exposure,FALSE,FALSE
16064019,Großvargula,200,RP200,482168.01455080666,0.03167806162555409,482168.01455080666,0.03167806162555409,1,early exposure,FALSE,FALSE
16064019,Großvargula,500,RP500,482168.01455080666,0.03167806162555409,482168.01455080666,0.03167806162555409,1,early exposure,FALSE,FALSE
12067288,Langewahl,10,RP10,2383414.0258137193,0.17851222215540133,2383414.0258137197,0.17851222215540133,0.6878585535055501,early exposure,FALSE,FALSE
12067288,Langewahl,20,RP20,2844710.272276881,0.2130622487710963,2844710.2722768816,0.2130622487710963,0.8209896693725716,early exposure,FALSE,FALSE
12067288,Langewahl,50,RP50,2976975.4575312934,0.22296860657458367,2976975.457531294,0.22296860657458367,0.8591616940493091,early exposure,FALSE,FALSE
12067288,Langewahl,100,RP100,3142416.9645000566,0.2353597944780992,3142416.964500057,0.2353597944780992,0.9069084784689649,early exposure,FALSE,FALSE
12067288,Langewahl,200,RP200,3335997.209239945,0.24985850904453127,3335997.2092399453,0.24985850904453127,0.9627761647760342,early exposure,FALSE,FALSE
12067288,Langewahl,500,RP500,3464976.939905841,0.2595187938648799,3464976.9399058414,0.2595187938648799,1,early exposure,FALSE,FALSE
01061102,Stördorf,10,RP10,6825827.980866184,0.946231992327602,6825827.9808661835,0.946231992327602,0.9597503748140358,early exposure,FALSE,FALSE
01061102,Stördorf,20,RP20,6849489.095693515,0.9495120198768632,6849489.095693516,0.9495120198768632,0.9630772626125134,early exposure,FALSE,FALSE
01061102,Stördorf,50,RP50,6849489.095693515,0.9495120198768632,6849489.095693516,0.9495120198768632,0.9630772626125134,early exposure,FALSE,FALSE
01061102,Stördorf,100,RP100,7112086.809227636,0.9859146890262448,7112086.809227636,0.9859146890262448,1,early exposure,FALSE,FALSE
01061102,Stördorf,200,RP200,7112086.809227636,0.9859146890262448,7112086.809227636,0.9859146890262448,1,early exposure,FALSE,FALSE
01061102,Stördorf,500,RP500,7112086.809227636,0.9859146890262448,7112086.809227636,0.9859146890262448,1,early exposure,FALSE,FALSE
01061103,Störkathen,10,RP10,675732.3079568404,0.3366110274938195,675732.3079568403,0.3366110274938195,0.7803390003413472,early exposure,FALSE,FALSE
01061103,Störkathen,20,RP20,865947.1174210847,0.43136512124419546,865947.1174210845,0.43136512124419546,1,early exposure,FALSE,FALSE
01061103,Störkathen,50,RP50,865947.1174210847,0.43136512124419546,865947.1174210845,0.43136512124419546,1,early exposure,FALSE,FALSE
01061103,Störkathen,100,RP100,865947.1174210847,0.43136512124419546,865947.1174210845,0.43136512124419546,1,early exposure,FALSE,FALSE
01061103,Störkathen,200,RP200,865947.1174210847,0.43136512124419546,865947.1174210845,0.43136512124419546,1,early exposure,FALSE,FALSE
01061103,Störkathen,500,RP500,865947.1174210847,0.43136512124419546,865947.1174210845,0.43136512124419546,1,early exposure,FALSE,FALSE
01061104,Süderau,10,RP10,8219350.767196977,0.8988850781159613,8219350.767196977,0.8988850781159613,0.9334530798320863,early exposure,FALSE,FALSE
