AGS,municipality_name,protection_available,loss_portfolio_status,river_context_class,distance_to_elbe_m,intersects_elbe_main,near_elbe_1km,near_elbe_5km,intersects_major_wfd_river,intersects_any_wfd_river,major_wfd_names,any_wfd_names,flood_share_rp10,flood_share_rp20,flood_share_rp50,flood_share_rp100,flood_share_rp200,flood_share_rp500,protection_return_period,annual_loss_probability,n_nonzero_years
14730140,Jesewitz,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,28403.335053881237,FALSE,FALSE,FALSE,TRUE,TRUE,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde; MÃ¼hlgraben Eilenburg,0.02099756125355549,0.0212546313129834,0.02172302625425264,0.02204928562405124,0.02334640337124289,0.0245894069070753,454.54545454545456,0.0022,11
14730160,Laußig,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,7534.897971706583,FALSE,FALSE,FALSE,TRUE,TRUE,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde; Schwarzbach; Dommitzscher Grenzbach; Schleifbach/Deubitzbach; MÃ¼hlbach/Sirxbach,0.08079415139946901,0.08255371959406044,0.08372736303087143,0.08437749103398957,0.08486693465241217,0.08724825267392408,87.71929824561404,0.0114,57
14730180,Löbnitz,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,23284.032666213716,FALSE,FALSE,FALSE,TRUE,TRUE,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde; Leine; Lober-Leine-Kanal/Lober/Lobergraben,0.2496512782870024,0.27685214046639717,0.2976376750831464,0.32924161598435187,0.35403430218993887,0.3810529346517647,106.38297872340424,0.0094,47
14730270,Schkeuditz,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,41740.343695581294,FALSE,FALSE,FALSE,TRUE,TRUE,WeiÃŸe Elster/BÃ­lÃ½ HalÅ¡trov; Weiße Elster,WeiÃŸe Elster/BÃ­lÃ½ HalÅ¡trov; Neue Luppe; Lober - Altlauf/Freirodaer Graben; Strengbach; Weiße Elster; Reide; Alte Luppe/Bauerngraben; Zschampert,0.04466364936895961,0.07347835687267058,0.08643515814154325,0.08668415444226403,0.08668415444226403,0.08954758530579257,1250,8e-4,4
14730360,Zschepplin,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,20471.659595976093,FALSE,FALSE,FALSE,TRUE,TRUE,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde; Leine,0.14264823500898785,0.14753514133124757,0.15386906432815303,0.1563332276104122,0.15999772322402878,0.16237950557226202,87.71929824561404,0.0114,57
15002000,Halle (Saale),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,35204.60545705713,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster; Saale,Weiße Elster; Reide; Saale; Salza; Götsche,0.15990517811892402,0.16952373501588955,0.16992829166979267,0.18500953544779303,0.18523036235397128,0.18530812525187104,18.181818181818183,0.055,275
15082015,Bitterfeld-Wolfen,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,17038.633768383475,FALSE,FALSE,FALSE,TRUE,TRUE,Mulde,Östliche Fuhne; Leine; Mulde; Lober-Leine-Kanal/Lober/Lobergraben; Spittelwasser,0.15939604906297672,0.17294514110156586,0.1836336187794044,0.19393344055124231,0.24109304224404424,0.3151489406578051,2500,4e-4,2
15082241,Muldestausee,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,16482.91808799582,FALSE,FALSE,FALSE,TRUE,TRUE,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde; Mulde,Vereinigte Mulde/Zwickauer Mulde/Rote Mulde; Gräfenhainicher Mühlgraben; Mulde; Lober-Leine-Kanal/Lober/Lobergraben; Sollnitzbach,0.1812204140887305,0.1927618903254328,0.2042221760743773,0.2098963147149781,0.21535855258579015,0.2228189212246511,104.16666666666669,0.0096,48
15082301,Raguhn-Jeßnitz,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,7389.018080524378,FALSE,FALSE,FALSE,TRUE,TRUE,Mulde,Östliche Fuhne; Leine; Mulde; Sollnitzbach; Spittelwasser; Taube,0.3022290490337848,0.3192755639234592,0.33048017741566466,0.33418009336467847,0.33698820702231996,0.3466022060587952,45.45454545454545,0.022,110
15083245,Gröningen,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,30090.435777840765,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Holtemme; Mühlgraben Hadmersleben; Limbach; Bode; Frevelgraben,0.12078598616331504,0.130637816142518,0.14007841863227516,0.14088518993016547,0.14598320553014105,0.1506985697546465,1.3164823591363877,0.7596,3798
15083415,Oschersleben (Bode),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,18946.85756837002,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Ehle; Mühlgraben Hadmersleben; Sieckgraben; Großer Graben; Bode; Sarre; Hamersleber Mühlenbach; Geesgraben,0.10232190093632738,0.11545702070656416,0.13050213569428395,0.14337944990604276,0.15096996369841614,0.16233676932518834,1.1944577161968466,0.8372,4186
15084025,Balgstädt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,74835.75021166372,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Hasselbach,0.0076588172199038,0.0084443299531086,0.00942380054131976,0.01000305014803853,0.01000305014803853,0.0103062080135563,2500,4e-4,2
15084130,Elsteraue,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,71116.31162410123,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Schnauder; Profener ElstermÃ¼hlgraben; Weiße Elster; Schwennigke; Maibach,0.08520166347934406,0.09452995091871973,0.10273057605444544,0.10596321781214506,0.10857247752403244,0.11391525175205276,94.33962264150944,0.0106,53
15084135,Freyburg (Unstrut),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,69487.93979922369,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut,0.02888735180041021,0.03452744177159194,0.03576194489656265,0.03685010285455695,0.03685010285455695,0.03813192583838227,18.939393939393938,0.0528,264
15084207,Gutenborn,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,82721.73697052892,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Schnauder; Weiße Elster; Aga; Wilder Bach,0.01788146031899287,0.01788146031899287,0.01942364936937246,0.01942364936937246,0.01942364936937246,0.01942758948636971,33.333333333333336,0.03,150
15084246,Kaiserpfalz,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,73699.87677396541,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Flutkanal; Klefferbach,0.127857530145674,0.15325026981236384,0.15373665773907608,0.16759365481117935,0.16759365481117935,0.16759365481117935,79.36507936507937,0.0126,63
15084250,Karsdorf,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,67737.25446546926,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut,0.1104156058112918,0.110782721422096,0.11628407599008288,0.13028747438034202,0.1309962301525237,0.13149635525127829,384.61538461538464,0.0026,13
15084275,Kretzschau,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,82259.26351009961,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Weiße Elster; Aga; Thierbach; Hasselbach; Maibach,0.03909974401152651,0.03981729952833122,0.04835896511201013,0.04895440203323407,0.04923158186064406,0.05059422618266129,57.47126436781609,0.0174,87
15084285,Laucha an der Unstrut,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,71060.82452950797,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Biberbach; Unstrut,0.16022928319669527,0.16095341030640023,0.17321769110004206,0.17353725999573072,0.1750017942128222,0.18938212047397288,17.421602787456447,0.0574,287
15084355,Naumburg (Saale),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,74911.79096787775,FALSE,FALSE,FALSE,TRUE,TRUE,Saale; Unstrut,Saale; Wethau; Unstrut; Hasselbach,0.12062357541725986,0.12630241354589727,0.12828586631684474,0.12943755364483,0.13182356602909845,0.13435722896968938,454.54545454545456,0.0022,11
15084360,Nebra (Unstrut),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,66491.92056597075,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Schmoner Bach,0.10064597305712988,0.10064597305712988,0.13917438231509802,0.13917438231509802,0.13917438231509802,0.13917438231509802,333.3333333333333,0.003,15
15084550,Weißenfels,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,63394.175363455,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Gröster Graben,0.1075264058496034,0.11244632296688724,0.11366416818815424,0.1147176659176246,0.11691584099782534,0.11823470345072924,2500,4e-4,2
15084565,Wetterzeube,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,86420.05374101602,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Weiße Elster; Aga,0.08654754338867317,0.08821677236428174,0.09244810477010632,0.09554822893375568,0.09631784740947864,0.10017818115690864,87.71929824561404,0.0114,57
15084590,Zeitz,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,75910.02789374464,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Schnauder; Weiße Elster; Schwennigke; Hasselbach; Maibach; Wilder Bach,0.03015255957224902,0.03434140037162428,0.03665064264686754,0.04069312261926695,0.04126505116709445,0.04263767481637268,16.501650165016503,0.0606,303
15085090,Ditfurt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,38343.7803293768,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Bode; Selke; Mühlengraben Quedlinburg,0.08691633518106842,0.09407110592049923,0.09906765450229572,0.10032134942404936,0.10324662929222628,0.11238257400649894,37.59398496240601,0.0266,133
15085160,Hedersleben,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,32567.42197623693,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Bode; Selke,0.06517619530083112,0.08225252912637929,0.08842170432586145,0.08902766815975396,0.08902766815975396,0.08902766815975396,49.01960784313726,0.0204,102
15085235,Quedlinburg,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,41261.39981007597,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Bode; Kalte Tal Bach; Quarmbach; Wurmbach; Jordansbach; Siebersteinsbach; Bicklingsbach; Mühlengraben Quedlinburg,0.01034154237371476,0.01100278191108108,0.0118472475595701,0.01267379639622,0.01292176044601744,0.01301585423957429,200,0.005,25
15085365,Wegeleben,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,33650.28765554878,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Bode; Goldbach; Selke; Frevelgraben,0.04176081858873046,0.05538454753117763,0.06252687329725934,0.06310598594919258,0.06387813488903835,0.06484332497925667,2.3277467411545625,0.4296,2148
15087165,Gerbstedt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,31727.258659768846,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Wipper; Schlenze,0.01905125994649897,0.01983281076093696,0.01993050335808172,0.02139591158835713,0.02159129678264666,0.02159129678264666,625,0.0016,8
15088020,Bad Dürrenberg,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,59892.08491818693,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,FloÃŸgraben; Bach/Wiesengraben; Ellerbach; Saale,0.09444139510977104,0.09928929040962928,0.1116605768476139,0.11331133075521028,0.11852310169657355,0.11996206061871952,200,0.005,25
15088205,Leuna,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,53190.390824504975,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Neue Luppe; FloÃŸgraben; Luppe; Bach/Wiesengraben; Saale,0.1604008369963444,0.16827172134280854,0.18671433440985663,0.2073635895692125,0.2115168345330677,0.21826885792822073,833.3333333333334,0.0012,6
15088216,Wettin-Löbejün,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,23570.50412263315,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Götsche; Fuhne; Plötze; Riede,0.0652415654570751,0.07022071045848036,0.07170863661205744,0.07493538597871954,0.07516936223425086,0.07686734096353674,2500,4e-4,2
15088220,Merseburg,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,52188.93675918657,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Luppe; Bach/Wiesengraben; Klia; Saale,0.1713367782085688,0.17514117668434737,0.18287819080314144,0.1850468569830368,0.185782140072594,0.1871991355859191,22.624434389140273,0.0442,221
15088295,Petersberg,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,23823.014022609586,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Götsche; Fuhne; Riede,0.00793794344201136,0.00800587062459899,0.00815190903928457,0.01063600449643138,0.0107331151629046,0.01082474737526608,1666.6666666666667,6e-4,3
15088319,Salzatal,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,33470.50416584087,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Salza; Saale; Schlenze; Laweke; Würdebach,0.05582289573023316,0.05994977278892328,0.0604947161001999,0.06937827384182042,0.06937827384182042,0.07204160142116194,263.1578947368421,0.0038,19
15088330,Schkopau,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,47428.33516333952,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster; Saale,Weiße Elster; Reide; Luppe; Bach/Wiesengraben; Saale; Laucha,0.25733519307947167,0.2657059059631541,0.28879350931247166,0.313170149075363,0.319049829768833,0.32415495617316326,58.8235294117647,0.017,85
15088365,Teutschenthal,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,43490.3743426011,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Salza; Saale; Weida; Würdebach,0.06021166173897227,0.06777769243107297,0.06777769243107297,0.07357699289792438,0.07357699289792438,0.07357699289792438,1250,8e-4,4
15089005,Alsleben (Saale),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,28340.33192759316,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Schlackenbach; Bach aus Schackstedt,0.1049384878480644,0.11363326735433672,0.1194990307720016,0.1206725122121828,0.12990638961736048,0.13325822069298643,18.65671641791045,0.0536,268
15089030,Bernburg (Saale),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,13687.802830992357,FALSE,FALSE,FALSE,TRUE,TRUE,Saale; Bode,Saale; Fuhne; Wipper; Ziethe; Bode,0.19431420273054067,0.20942096142242309,0.22642290089819492,0.22773809053680344,0.2482976229482265,0.2571521473345042,4.0290088638195005,0.2482,1241
15089041,Bördeaue,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,14887.946772923153,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Ehle; Bode,0.07189795486413521,0.09864896137107908,0.14406090448116263,0.14908294367237873,0.16039035289262515,0.17046903543938938,1.1566042100393246,0.8646,4323
15089043,Börde-Hakel,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,17368.425650717378,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Ehle; Bode; Sülzgraben,0.10499189719185426,0.1098313961055998,0.11762537681726128,0.11967427711661673,0.13477016325861,0.14931988316600514,1.154201292705448,0.8664,4332
15089055,Calbe (Saale),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,6187.553401494389,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Solgraben; Barbyer Landgraben West; Kitschkegraben; Saale,0.2599342233913288,0.2807077794156617,0.29724246676032395,0.30750349582124914,0.3136413932788443,0.31823231143359487,833.3333333333334,0.0012,6
15089075,Egeln,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,16744.73817785203,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Ehle; Bode,0.1167610320818832,0.15472345414619337,0.18602779794193217,0.18779672415624113,0.19541491574293893,0.21823367009721975,1.1312217194570136,0.884,4420
15089175,Hecklingen,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,19955.697599372164,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Ehle; Mühlgraben Staßfurt; Goldbach; Bode; Neuer Goldbach; Beek,0.01523249599317943,0.0201819371878927,0.03603181655330281,0.03633031776749692,0.04423873487029438,0.05893728945015264,1.3989927252378287,0.7148,3574
15089195,Könnern,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,17780.582474515664,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Schlackenbach; Bach aus Schackstedt; Fuhne; Plötze; Ziethe,0.1459528851044729,0.16056410563203724,0.1774964739375933,0.1779104771243209,0.1953813983153058,0.21245904126634416,18.181818181818183,0.055,275
15089235,Nienburg (Saale),TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,7765.288284172354,FALSE,FALSE,FALSE,TRUE,TRUE,Bode; Saale,Landgraben; Bode; Kitschkegraben; Saale,0.15860860829677145,0.1810644722650646,0.1872055975186405,0.19791470347699092,0.2009742559271892,0.2128567160956346,1.1584800741427248,0.8632,4316
15089245,Plötzkau,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,24474.520127043732,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale,0.16991882777208542,0.18898374909675628,0.1960781189349501,0.1960781189349501,0.21005151976832037,0.21589398681686625,72.46376811594203,0.0138,69
15089310,Staßfurt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,10724.070787241817,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Ehle; Marbegraben; Mühlgraben Staßfurt; Solgraben; Goldbach; Bode; Liethe; Beek,0.04853590692032215,0.05543288766584584,0.06577929225481921,0.07116072595510628,0.07805515264593026,0.09487426014742176,1.2966804979253113,0.7712,3856
15089365,Wolmirsleben,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,15288.958457892075,FALSE,FALSE,FALSE,TRUE,TRUE,Bode,Bode,0.19982588774288945,0.2003643112566949,0.2013528697831164,0.2072792129882619,0.20846481352673543,0.21068668688427983,1.127141568981064,0.8872,4436
15090485,Schollene,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,5891.796508828819,FALSE,FALSE,FALSE,TRUE,TRUE,Havel,SW-Graben Grabow; Pareyer Havel; Havel; Grützer Vorfluter; Warnauer Vorfluter; Gülper Havel,0.08777954705512628,0.0929131150390916,0.0929131150390916,0.09306549515296048,0.09780707882848988,0.11110607026515538,500,0.002,10
16052000,Gera,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,86963.7607143801,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Sprotte; Gessenbach; Weiße Elster; Brahme; Wipse; Aga; Erlbach,0.03817596773941997,0.03942369717865074,0.0410488307796034,0.04249182705230522,0.04360820735142484,0.04464997428350616,29.761904761904763,0.0336,168
16053000,Jena,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,102563.35766700777,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Roda; Saale; Gönnabach; Leutra,0.07426048142467949,0.07625202347919917,0.07987749219532855,0.08101012288854026,0.08397238946054537,0.08580202284634558,40.65040650406504,0.0246,123
16064003,Bad Langensalza,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,118377.45035349693,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Tonna; Salza; Nordmar; Schambach; Suthbach; Welsbach,0.02053341456035085,0.02331584260740128,0.02391869081759292,0.02802290306816298,0.02950835410842533,0.03061596237247606,5000,2e-4,1
16064019,Großvargula,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,118031.90428816967,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut,0.02649713743052552,0.02715439889008872,0.02943481239630211,0.03167806162555409,0.03167806162555409,0.03167806162555409,500,0.002,10
16065016,Etzleben,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,87891.2369933501,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut,0.14751614738707977,0.14913731839743272,0.16332516724334956,0.16332516724334956,0.16332516724334956,0.16332516724334956,8.403361344537815,0.119,595
16065042,Kalbsrieth,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,72627.38962828342,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Helme; Kleine Helme; Flutgraben,0.35407720246593105,0.37844066478633215,0.4425020370053855,0.4642651038579693,0.4667080202215815,0.4894688413914369,13.227513227513228,0.0756,378
16065056,Reinsdorf,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,76861.41715949954,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Flutkanal; Helderbach,0.23933821852299747,0.24546074258377695,0.25342316906588824,0.2611818354516235,0.26736862902425185,0.28325432775182846,22.52252252252252,0.0444,222
16065086,Artern,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,69990.71681795985,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Helme; Flutgraben; Kleine Helme,0.15341379015748316,0.17223856985955885,0.1883982333836877,0.23381001642324925,0.2715178954313279,0.29262173299350214,8.503401360544217,0.1176,588
16065087,Roßleben-Wiehe,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,71054.8830184517,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Flutkanal,0.1717607999847176,0.1982966470452731,0.2022718228410288,0.22310981522020573,0.22420995044089828,0.22539968454973008,37.59398496240601,0.0266,133
16065088,An der Schmücke,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,78136.32028408392,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Wipper; Flutkanal; Helderbach,0.12050034014926404,0.13878684648468192,0.17040731128535688,0.1806160356888808,0.18903603922579035,0.1978770670818456,4.739336492890995,0.211,1055
16068005,Büchel,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,89809.96723836975,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut,0.11871894073323444,0.11871894073323444,0.11871894073323444,0.11871894073323444,0.12026609580903752,0.12026609580903752,13.404825737265416,0.0746,373
16068014,Gebesee,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,110104.34199251031,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Weißbach; Gera; Schambach,0.18133067775292236,0.18220470886337817,0.18519143694190793,0.18797947995980735,0.1882048102464676,0.1930645228652001,31.25,0.032,160
16068015,Griefstedt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,92214.07419973536,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut,0.04050228381661149,0.04050228381661149,0.04050228381661149,0.04050228381661149,0.05444802491683025,0.08550488585653061,454.54545454545456,0.0022,11
16068049,Schwerstedt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,106723.36441496169,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Schambach,0.08706293856191168,0.08753583295115522,0.08753583295115522,0.08753583295115522,0.08989862239864001,0.10137697248738486,5000,2e-4,1
16068051,Sömmerda,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,89158.3190871208,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Lossa,0.11042653683619758,0.12089594167758726,0.1284539329429222,0.1306729391447868,0.13590147733571198,0.13886402748444,13.440860215053764,0.0744,372
16068053,Straußfurt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,102918.76255391767,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Gramme; Prösebach,0.16868482903595433,0.16914024227605626,0.1775171698549179,0.17797258309501982,0.1788834101976599,0.18147677313079755,27.47252747252747,0.0364,182
16068058,Weißensee,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,94194.76146189237,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Lossa; Sächsische Helbe,0.09016097732336809,0.0908725503281668,0.09151384416354257,0.09250500063218832,0.0926883370442126,0.09340219169202944,22.727272727272727,0.044,220
16068062,Wundersleben,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,102590.20702577598,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Gramme,0.27702576717437805,0.2784868385289084,0.2784868385289084,0.2784868385289084,0.28283319763622466,0.28283319763622466,24.50980392156863,0.0408,204
16068064,Kindelbrück,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,88029.35878673951,FALSE,FALSE,FALSE,TRUE,TRUE,Unstrut,Unstrut; Wipper; Sächsische Helbe,0.12492762895132846,0.1311292718271451,0.1462264275732106,0.15258325134908723,0.15537004649944736,0.1603210120095217,5.980861244019139,0.1672,836
16071022,Großheringen,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,87280.62585692057,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Ilm,0.18532842997480953,0.18532842997480953,0.1931085979925848,0.1931085979925848,0.1931085979925848,0.20767788517911953,108.69565217391305,0.0092,46
16073076,Rudolstadt,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,126061.22424442763,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Remdaer Rinne; Schwarza,0.02891366057538726,0.03028786952950546,0.03258157168408934,0.03443132464116109,0.03524521696846282,0.03568915665832759,135.13513513513513,0.0074,37
16073109,Uhlstädt-Kirchhasel,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,124345.70228299276,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Wiedabach,0.06124073828720935,0.06403423184095934,0.06635009150693516,0.06750032272176307,0.06856840439559164,0.07054024729627291,5000,2e-4,1
16074011,Dornburg-Camburg,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,89113.00878626712,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale,0.08841997185447263,0.09177460321062884,0.09772717965938536,0.10257183246074332,0.10515564303190252,0.10553483481749952,21.1864406779661,0.0472,236
16074012,Crossen an der Elster,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,93660.36977858769,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Rauda; Weiße Elster,0.15577483354198274,0.15670837904146012,0.1604425677875878,0.17560388210176872,0.1772899211198276,0.1968943839954155,714.2857142857143,0.0014,7
16074026,Golmsdorf,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,100127.26181710805,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Gleise,0.13983367168523622,0.14505893790496685,0.14505893790496685,0.15289684731321387,0.15289684731321387,0.15289684731321387,1666.6666666666667,6e-4,3
16074063,Neuengönna,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,99560.44200514191,FALSE,FALSE,FALSE,TRUE,TRUE,Saale,Saale; Gönnabach,0.34646659599773627,0.3546053636748169,0.35551918493200163,0.3734245946380424,0.3734245946380424,0.3734245946380424,833.3333333333334,0.0012,6
16074092,Silbitz,TRUE,in_damage_loss_portfolio,intersects major WFD river/tributary,94690.18000316469,FALSE,FALSE,FALSE,TRUE,TRUE,Weiße Elster,Weiße Elster,0.05026614429812998,0.05026614429812998,0.05026614429812998,0.05527465494206718,0.05659795512641162,0.05824615352155274,416.6666666666667,0.0024,12
