AGS,municipality_name,pop_total,protection_available,protection_status,loss_portfolio_status,provider_interpretation,protection_return_period,annual_loss_probability,n_nonzero_years
13071069,Jabel,613,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071077,Klink,1053,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071093,"Malchow, Inselstadt",6056,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071110,"Neustrelitz, Residenzstadt",20032,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071119,Priepert,313,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071137,Sietow,558,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071138,Silz,295,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071156,"Waren (Müritz), Stadt",20316,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071159,"Wesenberg, Stadt",3003,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13071176,Südmüritz,775,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076006,Barkhagen,578,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076008,Belsch,216,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076009,Bengerstorf,495,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076010,Besitz,443,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076012,Blievenstorf,427,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076014,"Boizenburg/ Elbe, Stadt",11087,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076016,Brahlstorf,670,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076017,Brenz,497,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076018,Bresegard bei Eldena,194,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076019,Bresegard bei Picher,284,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076030,Dersenow,457,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076037,Eldena,1165,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076040,Gallin-Kuppentin,435,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076046,Göhlen,546,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076050,"Grabow, Stadt",5416,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076053,Grebs-Niendorf,542,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076058,Groß Laasch,924,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076067,Karenz,227,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076069,Karstädt,611,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076075,Kreien,334,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076079,Kuhstorf,703,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076085,Lewitzrand,1372,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076088,"Lübtheen, Stadt",4556,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076089,"Lübz, Stadt",5902,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076090,"Ludwigslust, Stadt",12134,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076093,Malk Göhren,413,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076094,Malliß,1072,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076097,Milow,368,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076100,Muchow,276,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076102,Neu Gülze,809,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076105,"Neustadt-Glewe, Stadt",6598,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076106,Nostorf,765,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076108,"Parchim, Stadt",18186,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076109,Passow,688,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076114,"Plau am See, Stadt",5953,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076119,Redefin,522,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076120,Rom,791,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076122,Schwanheide,672,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076125,Siggelkow,845,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076126,Spornitz,1181,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076136,Teldau,794,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076138,Tessin b. Boizenburg,366,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076140,Tramm,830,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076145,Warlitz,468,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076151,Werder,319,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076156,Wöbbelin,944,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
13076161,Zierzow,382,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14521150,Drebach,4934,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14521220,Gornau/Erzgeb.,3710,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14521240,Großolbersdorf,2752,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14521495,"Pockau-Lengefeld, Stadt",7297,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14521670,"Wolkenstein, Stadt",3776,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14521690,"Zschopau, Stadt, Motorradstadt",8803,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522020,"Augustusburg, Stadt",4433,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522060,"Burgstädt, Stadt",10406,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522210,"Großschirma, Stadt",5271,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522290,Königshain-Wiederau,2524,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522300,Kriebstein,1965,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522320,Leubsdorf,3203,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522330,Lichtenau,6990,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522360,"Mittweida, Stadt, Hochschulstadt",13940,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522420,Niederwiesa,4712,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522440,"Oederan, Stadt",7639,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522480,Reinsberg,2816,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522500,Rossau,3308,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522510,"Roßwein, Stadt",7208,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522540,Striegistal,4608,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522570,"Waldheim, Stadt",9176,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14522600,Zettlitz,662,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14523320,"Plauen, Stadt",65954,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14523330,Pöhl,2401,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14523450,Weischlitz,5657,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14524090,"Hartenstein, Stadt",4462,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14524150,Langenweißbach,2390,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14524180,"Limbach-Oberfrohna, Stadt",23827,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14524310,"Wildenfels, Stadt",3449,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14625160,Großdubrau / Wulka Dubrawa,4085,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14625310,"Lauta, Stadt",7859,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14625330,Lohsa / Łaz,5047,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14625340,Malschwitz / Malešecy,4817,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14625570,Spreetal / Sprjewiny Doł,1707,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14626060,Boxberg/O.L. / Hamor,4349,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14626600,"Weißwasser/O.L., Stadt / Běła Woda",15116,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14627010,"Coswig, Stadt",20406,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14627020,Diera-Zehren,3164,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14627030,Ebersbach,4355,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14627100,Klipphausen,10472,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14627170,Niederau,4064,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14627180,"Nossen, Stadt",10524,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14627310,Weinböhla,10666,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14628210,"Königstein/Sächs. Schw., Stadt",2142,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14628310,"Rathen, Kurort",323,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14628320,Rathmannsdorf,888,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14628330,Reinhardtsdorf-Schöna,1282,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14628370,"Stadt Wehlen, Stadt",1546,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730010,Arzberg,1840,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730030,Beilrode,4196,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730045,"Belgern-Schildau, Stadt",7461,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730050,Cavertitz,2138,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730070,"Delitzsch, Stadt",26054,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730090,"Dommitzsch, Stadt",2213,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730120,Elsnig,1372,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
14730310,"Torgau, Stadt",20063,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15003000,"Magdeburg, Landeshauptstadt",242491,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15082256,Osternienburger Land,8049,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083040,Barleben,9118,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083115,Bülstringen,860,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083120,Burgstall,1468,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083125,Calvörde,3225,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083270,"Haldensleben, Stadt",19179,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083390,Niedere Börde,6776,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083411,"Oebisfelde-Weferlingen, Stadt",12997,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15083557,Westheide,1660,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15084150,Gleina,1152,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15084170,Goseck,1006,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15084315,"Lützen, Stadt",8244,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15084445,Schönburg,1005,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15086040,"Genthin, Stadt",13578,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15088305,"Querfurt, Stadt",10037,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15089015,"Aschersleben, Stadt",25852,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15089042,Bördeland,7509,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15089130,Giersleben,919,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
15089185,Ilberstedt,954,FALSE,No modeled loss in portfolio,not_in_damage_loss_portfolio,Municipality is absent from the provider protection table because it does not experience modeled losses in the provider flood portfolio. No event-count filter was applied.,NA,NA,NA
